source,edition,data_year,label,continent,stated_area_km2,footnote
iia,1929,1913,etabl français de l' océanie,OCEANIE,3998.0,
iia,1929,1913,etablissements du détroit,ASIE,4143.0,
iia,1929,1913,etablissements franç de l'inde,ASIE,513.0,
iia,1929,1913,etats malais fédérés,ASIE,71239.0,
iia,1929,1913,etats malais fédérés: negri sembilan,ASIE,6604.0,
iia,1929,1913,etats malais fédérés: pahang,ASIE,36259.0,
iia,1929,1913,etats malais fédérés: pérak,ASIE,20202.0,
iia,1929,1913,etats malais fédérés: sélangor,ASIE,8174.0,
iia,1929,1913,etats malais non fédérés,ASIE,60882.0,
iia,1929,1913,etats malais non fédérés: johor,ASIE,19886.0,
iia,1929,1913,etats malais non fédérés: kédah,ASIE,9842.0,
iia,1929,1913,etats malais non fédérés: kélantan,ASIE,14796.0,
iia,1929,1913,etats malais non fédérés: perlis,ASIE,818.0,
iia,1929,1913,etats malais non fédérés: trengganu,ASIE,15540.0,
iia,1929,1913,etats-unis,AMERIQUE SEPTENTRIONALE ET CENTRALE,7839432.0,
iia,1929,1913,ethiopie,AFRIQUE,900000.0,
iia,1929,1913,falkland (et dependences,AMERIQUE MERIDIONALE,14550.0,
iia,1929,1913,finlande,EUROPE,377426.0,
iia,1929,1913,formose,ASIE,35847.0,
iia,1929,1913,france,EUROPE,536464.0,
iia,1929,1913,gambie,AFRIQUE,10368.0,
iia,1929,1913,grande-bretagne,EUROPE,228276.0,
iia,1929,1913,grande-bretagne: irlande,EUROPE,82438.0,
iia,1929,1913,grèce,EUROPE,119050.0,
iia,1929,1913,guadeloupe (et dependences,AMERIQUE SEPTENTRIONALE ET CENTRALE,1780.0,
iia,1929,1913,guam,OCEANIE,544.0,
iia,1929,1913,guatémala,AMERIQUE SEPTENTRIONALE ET CENTRALE,109960.0,
iia,1929,1913,guinée espagnole,AFRIQUE,26630.0,
iia,1929,1913,guinée portugaise,AFRIQUE,36125.0,
iia,1929,1913,guyane britannique,AMERIQUE MERIDIONALE,231749.0,
iia,1929,1913,guyane française,AMERIQUE MERIDIONALE,88240.0,
iia,1929,1913,guyane néerlandaise,AMERIQUE MERIDIONALE,140651.0,
iia,1929,1913,haiti,AMERIQUE SEPTENTRIONALE ET CENTRALE,28676.0,
iia,1929,1913,hawai,OCEANIE,16703.0,
iia,1929,1913,honduras,AMERIQUE SEPTENTRIONALE ET CENTRALE,114672.0,
iia,1929,1913,honduras britannique,AMERIQUE SEPTENTRIONALE ET CENTRALE,22268.0,
iia,1929,1913,hong-kong,ASIE,1013.0,
iia,1929,1913,hongrie,EUROPE,325411.0,
iia,1929,1913,iles du pacifique: autres iles (ducie pitcairn dudoza victoria phoenix duff starbuch malden jar- vis palmyra,OCEANIE,212.0,
iia,1929,1913,iles du pacifique: fidji ou viti,OCEANIE,19256.0,
iia,1929,1913,iles du pacifique: gilbert et ellice,OCEANIE,466.0,
iia,1929,1913,iles du pacifique: salomon (îles britann du,OCEANIE,38000.0,
iia,1929,1913,iles du pacifique: tonga,OCEANIE,1010.0,
iia,1929,1913,iles italiennes de l'egée,ASIE,2697.0,
iia,1929,1913,inde portugaise,ASIE,4242.0,
iia,1929,1913,indes britanniques,ASIE,4667376.0,
iia,1929,1913,indes britanniques: aden et périm,ASIE,207.0,
iia,1929,1913,indes britanniques: andaman et nicobar,ASIE,8140.0,
iia,1929,1913,indes britanniques: bahrein,ASIE,552.0,
iia,1929,1913,indes britanniques: etats indigènes,ASIE,1841539.0,
iia,1929,1913,indes britanniques: provinces britanniques,ASIE,2825837.0,
iia,1929,1913,indes britanniques: sokotra,ASIE,3579.0,
iia,1929,1913,indes occidentales britanniques: bahamas,AMERIQUE SEPTENTRIONALE ET CENTRALE,11406.0,
iia,1929,1913,indes occidentales britanniques: bermudes,AMERIQUE SEPTENTRIONALE ET CENTRALE,50.0,
iia,1929,1913,indes occidentales britanniques: iles du vent: barbade,AMERIQUE SEPTENTRIONALE ET CENTRALE,430.0,
iia,1929,1913,indes occidentales britanniques: iles du vent: grenade,AMERIQUE SEPTENTRIONALE ET CENTRALE,344.0,
iia,1929,1913,indes occidentales britanniques: iles du vent: saint-vincent,AMERIQUE SEPTENTRIONALE ET CENTRALE,389.0,
iia,1929,1913,indes occidentales britanniques: iles du vent: sainte-lucie,AMERIQUE SEPTENTRIONALE ET CENTRALE,604.0,
iia,1929,1913,indes occidentales britanniques: iles sous le vent: antigua et dependences,AMERIQUE SEPTENTRIONALE ET CENTRALE,440.0,
iia,1929,1913,indes occidentales britanniques: iles sous le vent: dominique,AMERIQUE SEPTENTRIONALE ET CENTRALE,790.0,
iia,1929,1913,indes occidentales britanniques: iles sous le vent: iles vierges,AMERIQUE SEPTENTRIONALE ET CENTRALE,150.0,
iia,1929,1913,indes occidentales britanniques: iles sous le vent: montserrat (et dependences,AMERIQUE SEPTENTRIONALE ET CENTRALE,84.0,
iia,1929,1913,indes occidentales britanniques: iles sous le vent: saint-christophe et nièves,AMERIQUE SEPTENTRIONALE ET CENTRALE,396.0,
iia,1929,1913,indes occidentales britanniques: jamaique,AMERIQUE SEPTENTRIONALE ET CENTRALE,10880.0,
iia,1929,1913,indes occidentales britanniques: jamaique: caïmans,AMERIQUE SEPTENTRIONALE ET CENTRALE,271.0,
iia,1929,1913,indes occidentales britanniques: jamaique: turques et caïques,AMERIQUE SEPTENTRIONALE ET CENTRALE,438.0,
iia,1929,1913,indes orientales néerlandaises,ASIE,1900322.0,
iia,1929,1913,indes orientales néerlandaises: java et madoura,ASIE,131611.0,
iia,1929,1913,indes orientales néerlandaises: provinces extérieures,ASIE,1768711.0,
iia,1929,1913,indochine,ASIE,737942.0,
iia,1929,1913,indochine: annam,ASIE,150100.0,
iia,1929,1913,indochine: cambodge,ASIE,175700.0,
iia,1929,1913,indochine: cochinchine,ASIE,64000.0,
iia,1929,1913,indochine: kouang-tchéou-ouan,ASIE,842.0,
iia,1929,1913,indochine: laos,ASIE,231500.0,
iia,1929,1913,indochine: tonkin,ASIE,115800.0,
iia,1929,1913,italie,EUROPE,286610.0,
iia,1929,1913,japon,ASIE,381577.0,
iia,1929,1913,kouang-toung,ASIE,3462.0,
iia,1929,1913,kénia,AFRIQUE,635000.0,former british east africa
iia,1929,1913,libéria,AFRIQUE,100000.0,
iia,1929,1913,liechtenstein,EUROPE,159.0,
iia,1929,1913,luxembourg,EUROPE,2586.0,
iia,1929,1913,lybie: cyrénaique,AFRIQUE,600000.0,
iia,1929,1913,lybie: tripolitaine,AFRIQUE,900000.0,
iia,1929,1913,macao,ASIE,14.0,
iia,1929,1913,madagascar,AFRIQUE,609753.0,
iia,1929,1913,madagascar: iles du sud et terre adelie,AFRIQUE,6700.0,
iia,1929,1913,maroc espagnol,AFRIQUE,21800.0,
iia,1929,1913,maroc français,AFRIQUE,415000.0,
iia,1929,1913,martinique,AMERIQUE SEPTENTRIONALE ET CENTRALE,987.0,
iia,1929,1913,maurice,AFRIQUE,1865.0,
iia,1929,1913,mexique,AMERIQUE SEPTENTRIONALE ET CENTRALE,1969154.0,
iia,1929,1913,monaco,EUROPE,21.0,
iia,1929,1913,monténégro,EUROPE,14512.0,
iia,1929,1913,mozambique,AFRIQUE,760014.0,
iia,1929,1913,nicaragua,AMERIQUE SEPTENTRIONALE ET CENTRALE,118453.0,
iia,1929,1913,nigéria,AFRIQUE,871470.0,
iia,1929,1913,norvège,EUROPE,323793.0,
iia,1929,1913,norvège: spitzberg,EUROPE,65178.0,
iia,1929,1913,nouvelle-calédonie (et dependences,OCEANIE,18653.0,
iia,1929,1913,nouvelle-guinée,OCEANIE,240000.0,
iia,1929,1913,nouvelle-zélande,OCEANIE,268998.0,
iia,1929,1913,nyassaland,AFRIQUE,98133.0,
iia,1929,1913,népal,ASIE,140000.0,
iia,1929,1913,ouganda,AFRIQUE,285700.0,
iia,1929,1913,panama,AMERIQUE SEPTENTRIONALE ET CENTRALE,74522.0,
iia,1929,1913,panama (zone du,AMERIQUE SEPTENTRIONALE ET CENTRALE,994.0,
iia,1929,1913,paraguay,AMERIQUE MERIDIONALE,418722.0,
iia,1929,1913,pays-bas,EUROPE,32617.0,
iia,1929,1913,perse,ASIE,1627000.0,
iia,1929,1913,pescadores,ASIE,130.0,
iia,1929,1913,philippines,ASIE,296298.0,
iia,1929,1913,porto-rico,AMERIQUE SEPTENTRIONALE ET CENTRALE,8897.0,
iia,1929,1913,portugal,EUROPE,92713.0,
iia,1929,1913,pérou,AMERIQUE MERIDIONALE,1378360.0,
iia,1929,1913,rhodésie (septentr et meridionale,AFRIQUE,1135160.0,
iia,1929,1913,rio de oro,AFRIQUE,285000.0,
iia,1929,1913,roumanie,EUROPE,137903.0,
iia,1929,1913,république dominicaine,AMERIQUE SEPTENTRIONALE ET CENTRALE,50070.0,
iia,1929,1913,réunion,AFRIQUE,2400.0,
iia,1929,1913,sahara french,AFRIQUE,2130000.0,
iia,1929,1913,saint-marin,EUROPE,61.0,
iia,1929,1913,saint-pierre et miquelon,AMERIQUE SEPTENTRIONALE ET CENTRALE,242.0,
iia,1929,1913,saint-thomas et prince e,AFRIQUE,932.0,
iia,1929,1913,sainte-hélène,AFRIQUE,122.0,
iia,1929,1913,sainte-hélène: ascension,AFRIQUE,88.0,
iia,1929,1913,sakhaline japonaise,ASIE,36075.0,
iia,1929,1913,samoa,OCEANIE,2934.0,
iia,1929,1913,samoa americaine,OCEANIE,154.0,
iia,1929,1913,san salvador,AMERIQUE SEPTENTRIONALE ET CENTRALE,34126.0,
iia,1929,1913,seychelles,AFRIQUE,405.0,
iia,1929,1913,siam,ASIE,518376.0,
iia,1929,1913,sierra leone,AFRIQUE,70580.0,
iia,1929,1913,somalie,AFRIQUE,400000.0,
iia,1929,1913,somalie britannique,AFRIQUE,176000.0,
iia,1929,1913,soudan anglo-égyptien,AFRIQUE,2627800.0,
iia,1929,1913,suisse,EUROPE,41295.0,
iia,1929,1913,suède,EUROPE,448460.0,
iia,1929,1913,swaziland,AFRIQUE,17363.0,
iia,1929,1913,tanger,AFRIQUE,600.0,
iia,1929,1913,terre-neuve,AMERIQUE SEPTENTRIONALE ET CENTRALE,110679.0,
iia,1929,1913,terre-neuve labrador,AMERIQUE SEPTENTRIONALE ET CENTRALE,310794.0,
iia,1929,1913,territoire de cheik said,ASIE,1622.0,
iia,1929,1913,tien-tsin,ASIE,5.0,
iia,1929,1913,timor et kambing,ASIE,18990.0,
iia,1929,1913,togo,AFRIQUE,87200.0,
iia,1929,1913,trinité et tobago,AMERIQUE MERIDIONALE,5118.0,
iia,1929,1913,tristan de cunha,AFRIQUE,116.0,
iia,1929,1913,tunisie,AFRIQUE,125130.0,
iia,1929,1913,turquie d'asie,ASIE,1760000.0,
iia,1929,1913,turquie d'europe,EUROPE,28184.0,
iia,1929,1913,union del'afrique du sud,AFRIQUE,1223356.0,
iia,1929,1913,urss (territoires d'europe et,EUROPE,21176200.0,
iia,1929,1913,uruguay,AMERIQUE MERIDIONALE,186926.0,
iia,1929,1913,vénézuéla,AMERIQUE MERIDIONALE,1020400.0,
iia,1929,1913,wei-hai-wei,ASIE,746.0,
iia,1929,1913,yougoslavie,EUROPE,87776.0,
iia,1929,1913,zanzibar,AFRIQUE,2642.0,
iia,1929,1929,afghanistan,ASIE,650000.0,
iia,1929,1929,afrique du nord,AFRIQUE,213.0,
iia,1929,1929,afrique occidentale française,AFRIQUE,4260000.0,
iia,1929,1929,afrique occidentale française: côte d'ivoire,AFRIQUE,315000.0,
iia,1929,1929,afrique occidentale française: dahomey,AFRIQUE,122000.0,
iia,1929,1929,afrique occidentale française: guinée francaise,AFRIQUE,251000.0,
iia,1929,1929,afrique occidentale française: haute volta,AFRIQUE,293000.0,
iia,1929,1929,afrique occidentale française: mauritanie,AFRIQUE,835000.0,
iia,1929,1929,afrique occidentale française: niger,AFRIQUE,1320000.0,
iia,1929,1929,afrique occidentale française: soudan trançais,AFRIQUE,923000.0,
iia,1929,1929,afrique occidentale française: sénégal et dakar,AFRIQUE,201000.0,
iia,1929,1929,afrique équatoriale française,AFRIQUE,2370000.0,
iia,1929,1929,afrique équatoriale française: cameroun fr,AFRIQUE,431199.0,
iia,1929,1929,alaska,AMERIQUE SEPTENTRIONALE ET CENTRALE,1530399.0,
iia,1929,1929,albanie,EUROPE,45000.0,
iia,1929,1929,algérie,AFRIQUE,2195097.0,
iia,1929,1929,allemagne,EUROPE,470664.0,
iia,1929,1929,andorre,EUROPE,453.0,
iia,1929,1929,angola,AFRIQUE,1259252.0,
iia,1929,1929,arabie (etats autonomes,ASIE,784000.0,
iia,1929,1929,argentine,AMERIQUE MERIDIONALE,2792713.0,
iia,1929,1929,australie,OCEANIE,7704022.0,
iia,1929,1929,australie: nouvelle-guinée,OCEANIE,240000.0,
iia,1929,1929,australie: papouasie,OCEANIE,234494.0,
iia,1929,1929,autriche,EUROPE,83833.0,
iia,1929,1929,basoutoland,AFRIQUE,30344.0,
iia,1929,1929,belgique,EUROPE,30444.0,
iia,1929,1929,bolivie,AMERIQUE MERIDIONALE,1332808.0,
iia,1929,1929,borneo britannique: bornéo septentrional,ASIE,80000.0,
iia,1929,1929,borneo britannique: brunéi,ASIE,7000.0,
iia,1929,1929,borneo britannique: sarawak,ASIE,130000.0,
iia,1929,1929,boutan,ASIE,51800.0,
iia,1929,1929,brésil,AMERIQUE MERIDIONALE,8511189.0,
iia,1929,1929,bulgarie,EUROPE,103146.0,
iia,1929,1929,béchouanaland,AFRIQUE,712000.0,
iia,1929,1929,canada,AMERIQUE SEPTENTRIONALE ET CENTRALE,9543255.0,
iia,1929,1929,cap vert,AFRIQUE,3915.0,
iia,1929,1929,ceylan,ASIE,65608.0,
iia,1929,1929,chili,AMERIQUE MERIDIONALE,751605.0,
iia,1929,1929,chine,ASIE,11080000.0,
iia,1929,1929,chypre,ASIE,9282.0,
iia,1929,1929,colombie,AMERIQUE MERIDIONALE,1283405.0,
iia,1929,1929,colonies britanniques: gibraltar,EUROPE,5.0,
iia,1929,1929,colonies britanniques: malte,EUROPE,316.0,
iia,1929,1929,colonies danoises: groenland,AMERIQUE SEPTENTRIONALE ET CENTRALE,88100.0,
iia,1929,1929,colonies protectorats etc japonais: carolines palaos mariannes et marshall,OCEANIE,2149.0,
iia,1929,1929,condominion franco-britannique: nouvelles-hébrides,OCEANIE,14800.0,
iia,1929,1929,congo belge,AFRIQUE,2381623.0,
iia,1929,1929,corée,ASIE,220017.0,
iia,1929,1929,costa-rica,AMERIQUE SEPTENTRIONALE ET CENTRALE,48550.0,
iia,1929,1929,cuba,AMERIQUE SEPTENTRIONALE ET CENTRALE,114524.0,
iia,1929,1929,curaçao (et dependences,AMERIQUE MERIDIONALE,1044.0,
iia,1929,1929,côte de l'or,AFRIQUE,203700.0,
iia,1929,1929,côte de l'or: togoland br,AFRIQUE,34200.0,
iia,1929,1929,côte des somalis,AFRIQUE,22000.0,
iia,1929,1929,danemark,EUROPE,42927.0,
iia,1929,1929,danemark: iles féroe,EUROPE,1399.0,
iia,1929,1929,danemark: islande,EUROPE,102846.0,
iia,1929,1929,dantzig,EUROPE,1952.0,
iia,1929,1929,egypte,AFRIQUE,1020000.0,
iia,1929,1929,equateur,AMERIQUE MERIDIONALE,451180.0,
iia,1929,1929,erythrée,AFRIQUE,119000.0,
iia,1929,1929,espagne,EUROPE,505208.0,
iia,1929,1929,estonie,EUROPE,47549.0,
iia,1929,1929,etabl français de l' océanie,OCEANIE,3998.0,
iia,1929,1929,etablissements du détroit,ASIE,4143.0,
iia,1929,1929,etablissements franç de l'inde,ASIE,513.0,
iia,1929,1929,etats malais fédérés,ASIE,71239.0,
iia,1929,1929,etats malais fédérés: negri sembilan,ASIE,6604.0,
iia,1929,1929,etats malais fédérés: pahang,ASIE,36259.0,
iia,1929,1929,etats malais fédérés: pérak,ASIE,20202.0,
iia,1929,1929,etats malais fédérés: sélangor,ASIE,8174.0,
iia,1929,1929,etats malais non fédérés,ASIE,60882.0,
iia,1929,1929,etats malais non fédérés: johor,ASIE,19886.0,
iia,1929,1929,etats malais non fédérés: kédah,ASIE,9842.0,
iia,1929,1929,etats malais non fédérés: kélantan,ASIE,14796.0,
iia,1929,1929,etats malais non fédérés: perlis,ASIE,818.0,
iia,1929,1929,etats malais non fédérés: trengganu,ASIE,15540.0,
iia,1929,1929,etats-unis,AMERIQUE SEPTENTRIONALE ET CENTRALE,7839432.0,
iia,1929,1929,ethiopie,AFRIQUE,900000.0,
iia,1929,1929,falkland (et dependences,AMERIQUE MERIDIONALE,14550.0,
iia,1929,1929,finlande,EUROPE,388483.0,
iia,1929,1929,formose,ASIE,35847.0,
iia,1929,1929,france,EUROPE,550986.0,
iia,1929,1929,gambie,AFRIQUE,10368.0,
iia,1929,1929,grande-bretagne,EUROPE,228276.0,
iia,1929,1929,grande-bretagne: irlande du nord,EUROPE,13563.0,
iia,1929,1929,grèce,EUROPE,130199.0,
iia,1929,1929,guadeloupe (et dependences,AMERIQUE SEPTENTRIONALE ET CENTRALE,1780.0,
iia,1929,1929,guam,OCEANIE,544.0,
iia,1929,1929,guatémala,AMERIQUE SEPTENTRIONALE ET CENTRALE,109960.0,
iia,1929,1929,guinée espagnole,AFRIQUE,26630.0,
iia,1929,1929,guinée portugaise,AFRIQUE,36125.0,
iia,1929,1929,guyane britannique,AMERIQUE MERIDIONALE,231749.0,
iia,1929,1929,guyane française,AMERIQUE MERIDIONALE,88240.0,
iia,1929,1929,guyane néerlandaise,AMERIQUE MERIDIONALE,140651.0,
iia,1929,1929,haiti,AMERIQUE SEPTENTRIONALE ET CENTRALE,28676.0,
iia,1929,1929,hawai,OCEANIE,16703.0,
iia,1929,1929,honduras,AMERIQUE SEPTENTRIONALE ET CENTRALE,114672.0,
iia,1929,1929,honduras britannique,AMERIQUE SEPTENTRIONALE ET CENTRALE,22268.0,
iia,1929,1929,hong-kong,ASIE,1013.0,
iia,1929,1929,hongrie,EUROPE,93005.0,
iia,1929,1929,iles du pacifique: autres iles (ducie pitcairn dudoza victoria phoenix duff starbuch malden jar- vis palmyra,OCEANIE,212.0,
iia,1929,1929,iles du pacifique: fidji ou viti,OCEANIE,19256.0,
iia,1929,1929,iles du pacifique: gilbert et ellice,OCEANIE,466.0,
iia,1929,1929,iles du pacifique: nauru,OCEANIE,22.0,
iia,1929,1929,iles du pacifique: salomon (îles britann du,OCEANIE,38000.0,
iia,1929,1929,iles du pacifique: tonga,OCEANIE,1010.0,
iia,1929,1929,iles italiennes de l'egée,ASIE,2697.0,
iia,1929,1929,iles vierges,AMERIQUE SEPTENTRIONALE ET CENTRALE,342.0,
iia,1929,1929,inde portugaise,ASIE,4242.0,
iia,1929,1929,indes britanniques,ASIE,4667376.0,
iia,1929,1929,indes britanniques: aden et périm,ASIE,207.0,
iia,1929,1929,indes britanniques: andaman et nicobar,ASIE,8140.0,
iia,1929,1929,indes britanniques: bahrein,ASIE,552.0,
iia,1929,1929,indes britanniques: etats indigènes,ASIE,1841539.0,
iia,1929,1929,indes britanniques: provinces britanniques,ASIE,2825837.0,
iia,1929,1929,indes britanniques: sokotra,ASIE,3579.0,
iia,1929,1929,indes occidentales britanniques: bahamas,AMERIQUE SEPTENTRIONALE ET CENTRALE,11406.0,
iia,1929,1929,indes occidentales britanniques: bermudes,AMERIQUE SEPTENTRIONALE ET CENTRALE,50.0,
iia,1929,1929,indes occidentales britanniques: iles du vent: barbade,AMERIQUE SEPTENTRIONALE ET CENTRALE,430.0,
iia,1929,1929,indes occidentales britanniques: iles du vent: grenade,AMERIQUE SEPTENTRIONALE ET CENTRALE,344.0,
iia,1929,1929,indes occidentales britanniques: iles du vent: saint-vincent,AMERIQUE SEPTENTRIONALE ET CENTRALE,389.0,
iia,1929,1929,indes occidentales britanniques: iles du vent: sainte-lucie,AMERIQUE SEPTENTRIONALE ET CENTRALE,604.0,
iia,1929,1929,indes occidentales britanniques: iles sous le vent: antigua et dependences,AMERIQUE SEPTENTRIONALE ET CENTRALE,440.0,
iia,1929,1929,indes occidentales britanniques: iles sous le vent: dominique,AMERIQUE SEPTENTRIONALE ET CENTRALE,790.0,
iia,1929,1929,indes occidentales britanniques: iles sous le vent: iles vierges,AMERIQUE SEPTENTRIONALE ET CENTRALE,150.0,
iia,1929,1929,indes occidentales britanniques: iles sous le vent: montserrat (et dependences,AMERIQUE SEPTENTRIONALE ET CENTRALE,84.0,
iia,1929,1929,indes occidentales britanniques: iles sous le vent: saint-christophe et nièves,AMERIQUE SEPTENTRIONALE ET CENTRALE,396.0,
iia,1929,1929,indes occidentales britanniques: jamaique,AMERIQUE SEPTENTRIONALE ET CENTRALE,10880.0,
iia,1929,1929,indes occidentales britanniques: jamaique: caïmans,AMERIQUE SEPTENTRIONALE ET CENTRALE,271.0,
iia,1929,1929,indes occidentales britanniques: jamaique: turques et caïques,AMERIQUE SEPTENTRIONALE ET CENTRALE,438.0,
iia,1929,1929,indes orientales néerlandaises,ASIE,1900322.0,
iia,1929,1929,indes orientales néerlandaises: java et madoura,ASIE,131611.0,
iia,1929,1929,indes orientales néerlandaises: provinces extérieures,ASIE,1768711.0,
iia,1929,1929,indochine,ASIE,737942.0,
iia,1929,1929,indochine: annam,ASIE,150100.0,
iia,1929,1929,indochine: cambodge,ASIE,175700.0,
iia,1929,1929,indochine: cochinchine,ASIE,64000.0,
iia,1929,1929,indochine: kouang-tchéou-ouan,ASIE,842.0,
iia,1929,1929,indochine: laos,ASIE,231500.0,
iia,1929,1929,indochine: tonkin,ASIE,115800.0,
iia,1929,1929,irak,ASIE,371000.0,
iia,1929,1929,irlande (etat,EUROPE,68895.0,
iia,1929,1929,italie,EUROPE,310137.0,
iia,1929,1929,japon,ASIE,381577.0,
iia,1929,1929,kouang-toung,ASIE,3462.0,
iia,1929,1929,kénia,AFRIQUE,583000.0,former british east africa
iia,1929,1929,lettonie,EUROPE,65791.0,
iia,1929,1929,libéria,AFRIQUE,100000.0,
iia,1929,1929,liechtenstein,EUROPE,159.0,
iia,1929,1929,lithuanie,EUROPE,55658.0,
iia,1929,1929,luxembourg,EUROPE,2586.0,
iia,1929,1929,lybie: cyrénaique,AFRIQUE,600000.0,
iia,1929,1929,lybie: tripolitaine,AFRIQUE,900000.0,
iia,1929,1929,macao,ASIE,14.0,
iia,1929,1929,madagascar,AFRIQUE,609753.0,
iia,1929,1929,madagascar: iles du sud et terre adelie,AFRIQUE,6700.0,
iia,1929,1929,maroc espagnol,AFRIQUE,21800.0,
iia,1929,1929,maroc français,AFRIQUE,415000.0,
iia,1929,1929,martinique,AMERIQUE SEPTENTRIONALE ET CENTRALE,987.0,
iia,1929,1929,maurice,AFRIQUE,1865.0,
iia,1929,1929,mexique,AMERIQUE SEPTENTRIONALE ET CENTRALE,1969154.0,
iia,1929,1929,monaco,EUROPE,21.0,
iia,1929,1929,mozambique,AFRIQUE,771133.0,
iia,1929,1929,nicaragua,AMERIQUE SEPTENTRIONALE ET CENTRALE,118453.0,
iia,1929,1929,nigéria,AFRIQUE,871470.0,
iia,1929,1929,nigéria: cameroun br,AFRIQUE,80289.0,
iia,1929,1929,norvège,EUROPE,323793.0,
iia,1929,1929,norvège: spitzberg,EUROPE,65178.0,
iia,1929,1929,nouvelle-calédonie (et dependences,OCEANIE,18653.0,
iia,1929,1929,nouvelle-zélande,OCEANIE,268998.0,
iia,1929,1929,nouvelle-zélande: samoa occidentale,OCEANIE,2934.0,
iia,1929,1929,nyassaland,AFRIQUE,98133.0,
iia,1929,1929,népal,ASIE,140000.0,
iia,1929,1929,ouganda,AFRIQUE,242700.0,
iia,1929,1929,palestine,ASIE,26000.0,
iia,1929,1929,panama,AMERIQUE SEPTENTRIONALE ET CENTRALE,74522.0,
iia,1929,1929,panama (zone du,AMERIQUE SEPTENTRIONALE ET CENTRALE,994.0,
iia,1929,1929,paraguay,AMERIQUE MERIDIONALE,418722.0,
iia,1929,1929,pays-bas,EUROPE,32677.0,
iia,1929,1929,perse,ASIE,1627000.0,
iia,1929,1929,pescadores,ASIE,130.0,
iia,1929,1929,philippines,ASIE,296298.0,
iia,1929,1929,pologne,EUROPE,388390.0,
iia,1929,1929,porto-rico,AMERIQUE SEPTENTRIONALE ET CENTRALE,8897.0,
iia,1929,1929,portugal,EUROPE,92713.0,
iia,1929,1929,pérou,AMERIQUE MERIDIONALE,1378360.0,
iia,1929,1929,rhodésie (septentr et meridionale,AFRIQUE,1135160.0,
iia,1929,1929,rio de oro,AFRIQUE,285000.0,
iia,1929,1929,roumanie,EUROPE,294892.0,
iia,1929,1929,ruanda-urundi,AFRIQUE,54000.0,
iia,1929,1929,république dominicaine,AMERIQUE SEPTENTRIONALE ET CENTRALE,50070.0,
iia,1929,1929,réunion,AFRIQUE,2400.0,
iia,1929,1929,saint-marin,EUROPE,61.0,
iia,1929,1929,saint-pierre et miquelon,AMERIQUE SEPTENTRIONALE ET CENTRALE,242.0,
iia,1929,1929,saint-thomas et prince e,AFRIQUE,932.0,
iia,1929,1929,sainte-hélène,AFRIQUE,122.0,
iia,1929,1929,sainte-hélène: ascension,AFRIQUE,88.0,
iia,1929,1929,sakhaline japonaise,ASIE,36075.0,
iia,1929,1929,samoa americaine,OCEANIE,154.0,
iia,1929,1929,san salvador,AMERIQUE SEPTENTRIONALE ET CENTRALE,34126.0,
iia,1929,1929,seychelles,AFRIQUE,405.0,
iia,1929,1929,siam,ASIE,518376.0,
iia,1929,1929,sierra leone,AFRIQUE,70580.0,
iia,1929,1929,somalie,AFRIQUE,495000.0,
iia,1929,1929,somalie britannique,AFRIQUE,176000.0,
iia,1929,1929,soudan anglo-égyptien,AFRIQUE,2627800.0,
iia,1929,1929,suisse,EUROPE,41295.0,
iia,1929,1929,suède,EUROPE,448460.0,
iia,1929,1929,swaziland,AFRIQUE,17363.0,
iia,1929,1929,syrie et liban,ASIE,200000.0,
iia,1929,1929,tanganyika,AFRIQUE,937634.0,
iia,1929,1929,tanger,AFRIQUE,600.0,
iia,1929,1929,tchécoslovaquie,EUROPE,140202.0,
iia,1929,1929,terre-neuve,AMERIQUE SEPTENTRIONALE ET CENTRALE,110679.0,
iia,1929,1929,terre-neuve labrador,AMERIQUE SEPTENTRIONALE ET CENTRALE,601905.0,
iia,1929,1929,territoire de cheik said,ASIE,1622.0,
iia,1929,1929,tien-tsin,ASIE,5.0,
iia,1929,1929,timor et kambing,ASIE,18990.0,
iia,1929,1929,togo fr,AFRIQUE,53000.0,
iia,1929,1929,transjordanie,ASIE,40000.0,
iia,1929,1929,trinité et tobago,AMERIQUE MERIDIONALE,5118.0,
iia,1929,1929,tristan de cunha,AFRIQUE,116.0,
iia,1929,1929,tunisie,AFRIQUE,125130.0,
iia,1929,1929,turquie d'asie,ASIE,739000.0,
iia,1929,1929,turquie d'europe,EUROPE,23975.0,
iia,1929,1929,union del'afrique du sud,AFRIQUE,1222242.0,
iia,1929,1929,union del'afrique du sud: territoire de l'afrique sudoccidentale,AFRIQUE,836114.0,
iia,1929,1929,urss (territoires d'europe et,EUROPE,21176200.0,
iia,1929,1929,uruguay,AMERIQUE MERIDIONALE,186926.0,
iia,1929,1929,vénézuéla,AMERIQUE MERIDIONALE,1020400.0,
iia,1929,1929,wei-hai-wei,ASIE,746.0,
iia,1929,1929,yougoslavie,EUROPE,248494.0,
iia,1929,1929,zanzibar,AFRIQUE,2642.0,
iia,1932,1932,AFGHANISTAN,ASIE,650000.0,
iia,1932,1932,AFRIQUE DU NORD,AFRIQUE,213.0,
iia,1932,1932,AFRIQUE EQUATORIALE FRANÇAISE,AFRIQUE,2370000.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE,AFRIQUE,4659708.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Dahar of dépendances,AFRIQUE,158.0,
