source,country,polity_code,item,unit,indicator,period,value,volume,volume_is_late,era_screened,implausible_tobacco_hops
iia,italy,ita,yarn of true hemp,tonnes,,1925-1929,100712.0,iia_1933_34,no,no,
iia,japan,jpn,yarn of true hemp,ha,,1925-1929,7782.0,iia_1933_34,no,no,
iia,japan,jpn,yarn of true hemp,tonnes,,1925-1929,8541.5,iia_1933_34,no,no,
iia,morocco,mar,yarn of true hemp,ha,,1925-1929,629.0,iia_1933_34,no,no,
iia,morocco,mar,yarn of true hemp,tonnes,,1925-1929,500.0,iia_1933_34,no,no,
iia,poland,pol,yarn of true hemp,ha,,1925-1929,30064.0,iia_1933_34,no,no,
iia,poland,pol,yarn of true hemp,tonnes,,1925-1929,19349.0,iia_1933_34,no,no,
iia,romania,rou,yarn of true hemp,ha,,1925-1929,40986.0,iia_1933_34,no,no,
iia,romania,rou,yarn of true hemp,tonnes,,1925-1929,16665.2,iia_1933_34,no,no,
iia,russian federation,rus,yarn of true hemp,ha,,1925-1929,906540.0,iia_1933_34,no,no,
iia,russian federation,rus,yarn of true hemp,tonnes,,1925-1929,318920.0,iia_1933_34,no,no,
iia,serbia,srb,yarn of true hemp,ha,,1925-1929,31396.0,iia_1933_34,no,no,
iia,serbia,srb,yarn of true hemp,tonnes,,1925-1929,28810.4,iia_1933_34,no,no,
iia,south korea,kor,yarn of true hemp,ha,,1925-1929,29362.0,iia_1933_34,no,no,
iia,south korea,kor,yarn of true hemp,tonnes,,1925-1929,20825.3,iia_1933_34,no,no,
iia,spain,esp,yarn of true hemp,ha,,1925-1929,6231.0,iia_1933_34,no,no,
iia,spain,esp,yarn of true hemp,tonnes,,1925-1929,7177.2,iia_1933_34,no,no,
iia,syrian arab republic,syr,yarn of true hemp,ha,,1925-1929,2540.0,iia_1933_34,no,no,
iia,syrian arab republic,syr,yarn of true hemp,tonnes,,1925-1929,1705.9,iia_1933_34,no,no,
iia,algeria,dza,"beans, dry",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,algeria,dza,"beans, dry",tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,angola,ago,"beans, dry",ha,,1928-1932,67000.0,iia_1938_39,yes,no,
iia,angola,ago,"beans, dry",tonnes,,1928-1932,33700.0,iia_1938_39,yes,no,
iia,argentina,arg,"beans, dry",ha,,1928-1932,27000.0,iia_1938_39,yes,no,
iia,argentina,arg,"beans, dry",tonnes,,1928-1932,23200.0,iia_1938_39,yes,no,
iia,austria,aut,"beans, dry",ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,austria,aut,"beans, dry",tonnes,,1928-1932,4800.0,iia_1938_39,yes,no,
iia,brazil,bra,"beans, dry",ha,,1928-1932,718000.0,iia_1938_39,yes,no,
iia,brazil,bra,"beans, dry",tonnes,,1928-1932,717100.0,iia_1938_39,yes,no,
iia,bulgaria,bgr,"beans, dry",ha,,1928-1932,71000.0,iia_1938_39,yes,no,
iia,bulgaria,bgr,"beans, dry",tonnes,,1928-1932,47600.0,iia_1938_39,yes,no,
iia,canada,can,"beans, dry",ha,,1928-1932,33000.0,iia_1938_39,yes,no,
iia,canada,can,"beans, dry",tonnes,,1928-1932,35600.0,iia_1938_39,yes,no,
iia,chile,chl,"beans, dry",ha,,1928-1932,74000.0,iia_1938_39,yes,no,
iia,chile,chl,"beans, dry",tonnes,,1928-1932,75600.0,iia_1938_39,yes,no,
iia,colombia,col,"beans, dry",tonnes,,1928-1932,27800.0,iia_1938_39,yes,no,
iia,cyprus,cyp,"beans, dry",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,cyprus,cyp,"beans, dry",tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,czech republic,cze,"beans, dry",ha,,1928-1932,8000.0,iia_1938_39,yes,no,
iia,czech republic,cze,"beans, dry",tonnes,,1928-1932,9800.0,iia_1938_39,yes,no,
iia,france,fra,"beans, dry",ha,,1928-1932,144000.0,iia_1938_39,yes,no,
iia,france,fra,"beans, dry",tonnes,,1928-1932,120100.0,iia_1938_39,yes,no,
iia,germany,deu,"beans, dry",ha,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,germany,deu,"beans, dry",tonnes,,1928-1932,11400.0,iia_1938_39,yes,no,
iia,greece,grc,"beans, dry",ha,,1928-1932,10000.0,iia_1938_39,yes,no,
iia,greece,grc,"beans, dry",tonnes,,1928-1932,5200.0,iia_1938_39,yes,no,
iia,guatemala,gtm,"beans, dry",ha,,1928-1932,12000.0,iia_1938_39,yes,no,
iia,guatemala,gtm,"beans, dry",tonnes,,1928-1932,6300.0,iia_1938_39,yes,no,
iia,hungary,hun,"beans, dry",ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,hungary,hun,"beans, dry",tonnes,,1928-1932,4000.0,iia_1938_39,yes,no,
iia,italy,ita,"beans, dry",ha,,1928-1932,517000.0,iia_1938_39,yes,no,
iia,italy,ita,"beans, dry",tonnes,,1928-1932,145000.0,iia_1938_39,yes,no,
iia,japan,jpn,"beans, dry",ha,,1928-1932,196000.0,iia_1938_39,yes,no,
iia,japan,jpn,"beans, dry",tonnes,,1928-1932,179400.0,iia_1938_39,yes,no,
iia,kenya,ken,"beans, dry",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,madagascar,mdg,"beans, dry",ha,,1928-1932,37000.0,iia_1938_39,yes,no,
iia,madagascar,mdg,"beans, dry",tonnes,,1928-1932,34900.0,iia_1938_39,yes,no,
iia,mexico,mex,"beans, dry",ha,,1928-1932,739000.0,iia_1938_39,yes,no,
iia,mexico,mex,"beans, dry",tonnes,,1928-1932,125100.0,iia_1938_39,yes,no,
iia,morocco,mar,"beans, dry",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,morocco,mar,"beans, dry",tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,mozambique,moz,"beans, dry",ha,,1928-1932,15000.0,iia_1938_39,yes,no,
iia,mozambique,moz,"beans, dry",tonnes,,1928-1932,3100.0,iia_1938_39,yes,no,
iia,myanmar,mmr,"beans, dry",ha,,1928-1932,372000.0,iia_1938_39,yes,no,
iia,netherlands,nld,"beans, dry",ha,,1928-1932,8000.0,iia_1938_39,yes,no,
iia,netherlands,nld,"beans, dry",tonnes,,1928-1932,15800.0,iia_1938_39,yes,no,
iia,peru,per,"beans, dry",ha,,1928-1932,23000.0,iia_1938_39,yes,no,
iia,peru,per,"beans, dry",tonnes,,1928-1932,53500.0,iia_1938_39,yes,no,
iia,portugal,prt,"beans, dry",ha,,1928-1932,160000.0,iia_1938_39,yes,no,
iia,portugal,prt,"beans, dry",tonnes,,1928-1932,35000.0,iia_1938_39,yes,no,
iia,romania,rou,"beans, dry",ha,,1928-1932,96000.0,iia_1938_39,yes,no,
iia,romania,rou,"beans, dry",tonnes,,1928-1932,79000.0,iia_1938_39,yes,no,
iia,serbia,srb,"beans, dry",ha,,1928-1932,31000.0,iia_1938_39,yes,no,
iia,serbia,srb,"beans, dry",tonnes,,1928-1932,27000.0,iia_1938_39,yes,no,
iia,south korea,kor,"beans, dry",ha,,1928-1932,239000.0,iia_1938_39,yes,no,
iia,south korea,kor,"beans, dry",tonnes,,1928-1932,121300.0,iia_1938_39,yes,no,
iia,spain,esp,"beans, dry",ha,,1928-1932,79000.0,iia_1938_39,yes,no,
iia,spain,esp,"beans, dry",tonnes,,1928-1932,91100.0,iia_1938_39,yes,no,
iia,syrian arab republic,syr,"beans, dry",ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,syrian arab republic,syr,"beans, dry",tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,turkey,tur,"beans, dry",ha,,1928-1932,74000.0,iia_1938_39,yes,no,
iia,turkey,tur,"beans, dry",tonnes,,1928-1932,67800.0,iia_1938_39,yes,no,
iia,united states of america,usa,"beans, dry",ha,,1928-1932,731000.0,iia_1938_39,yes,no,
iia,united states of america,usa,"beans, dry",tonnes,,1928-1932,552500.0,iia_1938_39,yes,no,
iia,uruguay,ury,"beans, dry",ha,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,uruguay,ury,"beans, dry",tonnes,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,zimbabwe,zwe,"beans, dry",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,zimbabwe,zwe,"beans, dry",tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,benin,ben,"cacao, beans",ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,benin,ben,"cacao, beans",tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,bolivia,bol,"cacao, beans",ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,bolivia,bol,"cacao, beans",tonnes,,1928-1932,2500.0,iia_1938_39,yes,no,
iia,brazil,bra,"cacao, beans",ha,,1928-1932,179000.0,iia_1938_39,yes,no,
iia,brazil,bra,"cacao, beans",tonnes,,1928-1932,82800.0,iia_1938_39,yes,no,
iia,cameroon,cmr,"cacao, beans",ha,,1928-1932,35000.0,iia_1938_39,yes,no,
iia,cameroon,cmr,"cacao, beans",tonnes,,1928-1932,15800.0,iia_1938_39,yes,no,
iia,colombia,col,"cacao, beans",ha,,1928-1932,20000.0,iia_1938_39,yes,no,
iia,colombia,col,"cacao, beans",tonnes,,1928-1932,7400.0,iia_1938_39,yes,no,
iia,congo,cog,"cacao, beans",ha,,1928-1932,19000.0,iia_1938_39,yes,no,
iia,congo,cog,"cacao, beans",tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,costa rica,cri,"cacao, beans",ha,,1928-1932,56000.0,iia_1938_39,yes,no,
iia,costa rica,cri,"cacao, beans",tonnes,,1928-1932,6800.0,iia_1938_39,yes,no,
iia,cuba,cub,"cacao, beans",ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,cuba,cub,"cacao, beans",tonnes,,1928-1932,2800.0,iia_1938_39,yes,no,
iia,dominica,dma,"cacao, beans",ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,dominica,dma,"cacao, beans",tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,dominican republic,dom,"cacao, beans",tonnes,,1928-1932,21000.0,iia_1938_39,yes,no,
iia,dr congo,cod,"cacao, beans",ha,,1928-1932,4000.0,iia_1938_39,yes,no,
iia,dr congo,cod,"cacao, beans",tonnes,,1928-1932,1100.0,iia_1938_39,yes,no,
iia,ecuador,ecu,"cacao, beans",tonnes,,1928-1932,15800.0,iia_1938_39,yes,no,
iia,equatorial guinea,gnq,"cacao, beans",ha,,1928-1932,35000.0,iia_1938_39,yes,no,
iia,equatorial guinea,gnq,"cacao, beans",tonnes,,1928-1932,9200.0,iia_1938_39,yes,no,
iia,french guiana,guf,"cacao, beans",ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,french guiana,guf,"cacao, beans",tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,ghana,gha,"cacao, beans",ha,,1928-1932,366000.0,iia_1938_39,yes,no,
iia,ghana,gha,"cacao, beans",tonnes,,1928-1932,249300.0,iia_1938_39,yes,no,
iia,grenada,grd,"cacao, beans",ha,,1928-1932,8000.0,iia_1938_39,yes,no,
iia,grenada,grd,"cacao, beans",tonnes,,1928-1932,4300.0,iia_1938_39,yes,no,
iia,guadeloupe,rlam,"cacao, beans",ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,guatemala,gtm,"cacao, beans",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,guyana,guy,"cacao, beans",ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,haiti,hti,"cacao, beans",ha,,1928-1932,16000.0,iia_1938_39,yes,no,
iia,haiti,hti,"cacao, beans",tonnes,,1928-1932,1300.0,iia_1938_39,yes,no,
iia,indonesia,idn,"cacao, beans",ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,indonesia,idn,"cacao, beans",tonnes,,1928-1932,1400.0,iia_1938_39,yes,no,
iia,ivory coast,civ,"cacao, beans",ha,,1928-1932,55000.0,iia_1938_39,yes,no,
iia,ivory coast,civ,"cacao, beans",tonnes,,1928-1932,22600.0,iia_1938_39,yes,no,
iia,jamaica,jam,"cacao, beans",ha,,1928-1932,800.0,iia_1938_39,yes,no,
iia,jamaica,jam,"cacao, beans",tonnes,,1928-1932,2500.0,iia_1938_39,yes,no,
iia,madagascar,mdg,"cacao, beans",tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,martinique,rlam,"cacao, beans",ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,martinique,rlam,"cacao, beans",tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,mexico,mex,"cacao, beans",ha,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,mexico,mex,"cacao, beans",tonnes,,1928-1932,900.0,iia_1938_39,yes,no,
iia,nicaragua,nic,"cacao, beans",tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,nigeria,nga,"cacao, beans",tonnes,,1928-1932,55500.0,iia_1938_39,yes,no,
iia,panama,pan,"cacao, beans",tonnes,,1928-1932,3200.0,iia_1938_39,yes,no,
iia,papua new guinea,png,"cacao, beans",ha,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,papua new guinea,png,"cacao, beans",tonnes,,1928-1932,900.0,iia_1938_39,yes,no,
iia,peru,per,"cacao, beans",ha,,1928-1932,11000.0,iia_1938_39,yes,no,
iia,peru,per,"cacao, beans",tonnes,,1928-1932,1900.0,iia_1938_39,yes,no,
iia,philippines,phl,"cacao, beans",ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,philippines,phl,"cacao, beans",tonnes,,1928-1932,1100.0,iia_1938_39,yes,no,
iia,saint lucia,lca,"cacao, beans",ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,saint lucia,lca,"cacao, beans",tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,saint vincent and the grenadines,vct,"cacao, beans",ha,,1928-1932,4000.0,iia_1938_39,yes,no,
iia,samoa,wsm,"cacao, beans",ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,samoa,wsm,"cacao, beans",tonnes,,1928-1932,800.0,iia_1938_39,yes,no,
iia,sao tome and principe,stp,"cacao, beans",tonnes,,1928-1932,12800.0,iia_1938_39,yes,no,
iia,sri lanka,lka,"cacao, beans",ha,,1928-1932,14000.0,iia_1938_39,yes,no,
iia,sri lanka,lka,"cacao, beans",tonnes,,1928-1932,3900.0,iia_1938_39,yes,no,
iia,suriname,sur,"cacao, beans",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,suriname,sur,"cacao, beans",tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,trinidad and tobago,tto,"cacao, beans",ha,,1928-1932,86000.0,iia_1938_39,yes,no,
iia,trinidad and tobago,tto,"cacao, beans",tonnes,,1928-1932,24100.0,iia_1938_39,yes,no,
iia,united states of america,usa,"cacao, beans",tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,vanuatu,vut,"cacao, beans",ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,vanuatu,vut,"cacao, beans",tonnes,,1928-1932,1900.0,iia_1938_39,yes,no,
iia,venezuela,ven,"cacao, beans",tonnes,,1928-1932,18100.0,iia_1938_39,yes,no,
iia,angola,ago,"coffee, green",ha,,1928-1932,25000.0,iia_1938_39,yes,no,
iia,angola,ago,"coffee, green",tonnes,,1928-1932,11000.0,iia_1938_39,yes,no,
iia,australia,aus,"coffee, green",ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,australia,aus,"coffee, green",tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,bolivia,bol,"coffee, green",ha,,1928-1932,22000.0,iia_1938_39,yes,no,
iia,bolivia,bol,"coffee, green",tonnes,,1928-1932,23200.0,iia_1938_39,yes,no,
iia,brazil,bra,"coffee, green",ha,,1928-1932,3526000.0,iia_1938_39,yes,no,
iia,brazil,bra,"coffee, green",tonnes,,1928-1932,1543800.0,iia_1938_39,yes,no,
iia,colombia,col,"coffee, green",ha,,1928-1932,329000.0,iia_1938_39,yes,no,
iia,colombia,col,"coffee, green",tonnes,,1928-1932,201900.0,iia_1938_39,yes,no,
iia,congo,cog,"coffee, green",ha,,1928-1932,13000.0,iia_1938_39,yes,no,
iia,congo,cog,"coffee, green",tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,costa rica,cri,"coffee, green",ha,,1928-1932,52000.0,iia_1938_39,yes,no,
iia,costa rica,cri,"coffee, green",tonnes,,1928-1932,22500.0,iia_1938_39,yes,no,
iia,cuba,cub,"coffee, green",ha,,1928-1932,50000.0,iia_1938_39,yes,no,
iia,cuba,cub,"coffee, green",tonnes,,1928-1932,23700.0,iia_1938_39,yes,no,
iia,dominican republic,dom,"coffee, green",tonnes,,1928-1932,15900.0,iia_1938_39,yes,no,
iia,dr congo,cod,"coffee, green",ha,,1928-1932,26000.0,iia_1938_39,yes,no,
iia,dr congo,cod,"coffee, green",tonnes,,1928-1932,5200.0,iia_1938_39,yes,no,
iia,ecuador,ecu,"coffee, green",tonnes,,1928-1932,8500.0,iia_1938_39,yes,no,
iia,el salvador,slv,"coffee, green",ha,,1928-1932,97000.0,iia_1938_39,yes,no,
iia,el salvador,slv,"coffee, green",tonnes,,1928-1932,62600.0,iia_1938_39,yes,no,
iia,ethiopia,eth,"coffee, green",tonnes,,1928-1932,19800.0,iia_1938_39,yes,no,
iia,ethiopia pdr,eth,"coffee, green",tonnes,,1928-1932,19800.0,iia_1938_39,yes,no,
iia,guadeloupe,rlam,"coffee, green",ha,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,guadeloupe,rlam,"coffee, green",tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,guatemala,gtm,"coffee, green",ha,,1928-1932,103000.0,iia_1938_39,yes,no,
iia,guatemala,gtm,"coffee, green",tonnes,,1928-1932,46000.0,iia_1938_39,yes,no,
iia,guyana,guy,"coffee, green",ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,guyana,guy,"coffee, green",tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,haiti,hti,"coffee, green",ha,,1928-1932,142000.0,iia_1938_39,yes,no,
iia,haiti,hti,"coffee, green",tonnes,,1928-1932,30800.0,iia_1938_39,yes,no,
iia,honduras,hnd,"coffee, green",ha,,1928-1932,31000.0,iia_1938_39,yes,no,
iia,honduras,hnd,"coffee, green",tonnes,,1928-1932,1500.0,iia_1938_39,yes,no,
iia,indonesia,idn,"coffee, green",ha,,1928-1932,227000.0,iia_1938_39,yes,no,
iia,indonesia,idn,"coffee, green",tonnes,,1928-1932,52500.0,iia_1938_39,yes,no,
iia,ivory coast,civ,"coffee, green",ha,,1928-1932,12000.0,iia_1938_39,yes,no,
iia,ivory coast,civ,"coffee, green",tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,jamaica,jam,"coffee, green",ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,jamaica,jam,"coffee, green",tonnes,,1928-1932,3700.0,iia_1938_39,yes,no,
iia,kenya,ken,"coffee, green",ha,,1928-1932,39000.0,iia_1938_39,yes,no,
iia,kenya,ken,"coffee, green",tonnes,,1928-1932,11600.0,iia_1938_39,yes,no,
iia,madagascar,mdg,"coffee, green",ha,,1928-1932,66000.0,iia_1938_39,yes,no,
iia,madagascar,mdg,"coffee, green",tonnes,,1928-1932,11200.0,iia_1938_39,yes,no,
iia,malawi,mwi,"coffee, green",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,malawi,mwi,"coffee, green",tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,malaysia,mys,"coffee, green",ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,mexico,mex,"coffee, green",ha,,1928-1932,87000.0,iia_1938_39,yes,no,
iia,mexico,mex,"coffee, green",tonnes,,1928-1932,39100.0,iia_1938_39,yes,no,
iia,mozambique,moz,"coffee, green",ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,mozambique,moz,"coffee, green",tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,new caledonia,roce,"coffee, green",ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,new caledonia,roce,"coffee, green",tonnes,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,nicaragua,nic,"coffee, green",ha,,1928-1932,47000.0,iia_1938_39,yes,no,
iia,nicaragua,nic,"coffee, green",tonnes,,1928-1932,13200.0,iia_1938_39,yes,no,
iia,panama,pan,"coffee, green",tonnes,,1928-1932,700.0,iia_1938_39,yes,no,
iia,paraguay,pry,"coffee, green",ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,paraguay,pry,"coffee, green",tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,peru,per,"coffee, green",ha,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,peru,per,"coffee, green",tonnes,,1928-1932,1400.0,iia_1938_39,yes,no,
iia,philippines,phl,"coffee, green",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,philippines,phl,"coffee, green",tonnes,,1928-1932,1200.0,iia_1938_39,yes,no,
iia,sao tome and principe,stp,"coffee, green",tonnes,,1928-1932,500.0,iia_1938_39,yes,no,
iia,sierra leone,sle,"coffee, green",tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,sri lanka,lka,"coffee, green",ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,sri lanka,lka,"coffee, green",tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,suriname,sur,"coffee, green",ha,,1928-1932,9000.0,iia_1938_39,yes,no,
iia,suriname,sur,"coffee, green",tonnes,,1928-1932,3200.0,iia_1938_39,yes,no,
iia,tanzania,tza,"coffee, green",tonnes,,1928-1932,10500.0,iia_1938_39,yes,no,
iia,timor-leste,tls,"coffee, green",tonnes,,1928-1932,1700.0,iia_1938_39,yes,no,
iia,trinidad and tobago,tto,"coffee, green",ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,trinidad and tobago,tto,"coffee, green",tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,united states of america,usa,"coffee, green",ha,,1928-1932,79000.0,iia_1938_39,yes,no,
iia,united states of america,usa,"coffee, green",tonnes,,1928-1932,8700.0,iia_1938_39,yes,no,
iia,vanuatu,vut,"coffee, green",ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,vanuatu,vut,"coffee, green",tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,venezuela,ven,"coffee, green",ha,,1928-1932,100000.0,iia_1938_39,yes,no,
iia,venezuela,ven,"coffee, green",tonnes,,1928-1932,60200.0,iia_1938_39,yes,no,
iia,viet nam,vnm,"coffee, green",ha,,1928-1932,4000.0,iia_1938_39,yes,no,
iia,viet nam,vnm,"coffee, green",tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,yemen,yem,"coffee, green",tonnes,,1928-1932,4400.0,iia_1938_39,yes,no,
iia,algeria,dza,cotton lint,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,algeria,dza,cotton lint,tonnes,,1928-1932,900.0,iia_1938_39,yes,no,
iia,angola,ago,cotton lint,ha,,1928-1932,4000.0,iia_1938_39,yes,no,
iia,angola,ago,cotton lint,tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,antigua and barbuda,atg,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,antigua and barbuda,atg,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,argentina,arg,cotton lint,ha,,1928-1932,125000.0,iia_1938_39,yes,no,
iia,argentina,arg,cotton lint,tonnes,,1928-1932,31500.0,iia_1938_39,yes,no,
iia,australia,aus,cotton lint,ha,,1928-1932,13000.0,iia_1938_39,yes,no,
iia,australia,aus,cotton lint,tonnes,,1928-1932,1900.0,iia_1938_39,yes,no,
iia,barbados,brb,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,barbados,brb,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,bolivia,bol,cotton lint,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,bolivia,bol,cotton lint,tonnes,,1928-1932,500.0,iia_1938_39,yes,no,
iia,brazil,bra,cotton lint,ha,,1928-1932,689000.0,iia_1938_39,yes,no,
iia,brazil,bra,cotton lint,tonnes,,1928-1932,109300.0,iia_1938_39,yes,no,
iia,bulgaria,bgr,cotton lint,ha,,1928-1932,6000.0,iia_1938_39,yes,no,
iia,bulgaria,bgr,cotton lint,tonnes,,1928-1932,900.0,iia_1938_39,yes,no,
iia,burundi,bdi,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,burundi,bdi,cotton lint,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,cameroon,cmr,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,cameroon,cmr,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,"china, mainland",chn,cotton lint,ha,,1928-1932,2114000.0,iia_1938_39,yes,no,
iia,"china, mainland",chn,cotton lint,tonnes,,1928-1932,474400.0,iia_1938_39,yes,no,
iia,colombia,col,cotton lint,ha,,1928-1932,14000.0,iia_1938_39,yes,no,
iia,colombia,col,cotton lint,tonnes,,1928-1932,2800.0,iia_1938_39,yes,no,
iia,congo,cog,cotton lint,ha,,1928-1932,26000.0,iia_1938_39,yes,no,
iia,congo,cog,cotton lint,tonnes,,1928-1932,1300.0,iia_1938_39,yes,no,
iia,cyprus,cyp,cotton lint,ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,cyprus,cyp,cotton lint,tonnes,,1928-1932,500.0,iia_1938_39,yes,no,
iia,dominican republic,dom,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,dr congo,cod,cotton lint,ha,,1928-1932,142000.0,iia_1938_39,yes,no,
iia,dr congo,cod,cotton lint,tonnes,,1928-1932,10200.0,iia_1938_39,yes,no,
iia,egypt,egy,cotton lint,ha,,1928-1932,856000.0,iia_1938_39,yes,no,
iia,egypt,egy,cotton lint,tonnes,,1928-1932,355100.0,iia_1938_39,yes,no,
iia,el salvador,slv,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,eritrea,eri,cotton lint,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,eritrea,eri,cotton lint,tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,fiji,fji,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,fiji,fji,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,greece,grc,cotton lint,ha,,1928-1932,19000.0,iia_1938_39,yes,no,
iia,greece,grc,cotton lint,tonnes,,1928-1932,3600.0,iia_1938_39,yes,no,
iia,grenada,grd,cotton lint,ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,grenada,grd,cotton lint,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,guadeloupe,rlam,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,guadeloupe,rlam,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,guatemala,gtm,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,guatemala,gtm,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,haiti,hti,cotton lint,ha,,1928-1932,85000.0,iia_1938_39,yes,no,
iia,haiti,hti,cotton lint,tonnes,,1928-1932,5200.0,iia_1938_39,yes,no,
iia,india,ind,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,india,ind,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
