ratio,item,unit,whep_code,polity_name,source,median_value,area,n,item_median_intensity,assertion_keys,known_flow,flow_origin_iso3
19.317455782165013,horses,heads,POL-1815-1918,Congress Poland (1815-1918),juan,3496000.0,130179.77280074757,1,1.390202252681235,poland|juan|1913-1913,,
19.28698367508006,figs,tonnes,GRC-1947-2025,Greece (1947-2025),juan,119000.0,129841.0864350498,7,0.04751935178269498,greece|juan|1947-1960,,
19.283759414690078,"groundnuts, with shell",ha,NGA-1914-1960,Nigeria (1914-1960),iia,260631.0,862490.9493251519,4,0.01567039051079133,nigeria|iia|1922-1945,,
19.268953090680377,flax fibre and tow,ha,URY-1828-2025,Uruguay,mitchell,183500.0,177866.3552194432,64,0.053540712138779645,uruguay|mitchell|1860-1960,,
19.267357813704688,yarn of true hemp,tonnes,ITA-1919-2025,Italy,iia,81200.0,300310.4439810905,18,0.014033417003161484,italy|iia|1919-1945,,
19.259596191715822,"rice, paddy",ha,MMR-1885-2025,Myanmar,mitchell,4004000.0,675971.0487679241,69,0.3075521700544461,myanmar|mitchell|1885-1960,,
19.2544381404093,"beans, dry",ha,PRT-1800-2025,Portugal,juan,214500.0,91804.90167728892,40,0.12134742824336048,portugal|juan|1850-1960,,
19.2466003827805,sunflower seed,tonnes,F248-1947-1991,Yugoslavia (1947-1991),juan,98000.0,255146.9119704287,10,0.019956378396729715,yugoslav sfr|juan|1947-1960,,
19.23217115126368,pigs,1000 heads,BEL-1831-2025,Belgium,fao1952,1265.0,30692.03925557064,3,0.002143070535283847,belgium|fao1952|1937-1951,,
19.214764839510956,cassava,1000 hectares,RWB-1922-1962,Ruanda-Urundi (1922-1962),fao1952,144.0,52350.62635979226,3,0.00014315467526373506,ruanda urundi|fao1952|1937-1951,,
19.20924046465294,tractors all purposes,number,AUT-1919-2025,Austria,fao1952,17763.0,84021.14316677154,3,0.011005696608006713,austria|fao1952|1937-1951,,
19.191566829766554,potatoes,ha,IRL-1800-1921,Ireland (within United Kingdom),juan,324000.0,84365.98345404798,71,0.200109268354486,ireland|juan|1850-1920,,
19.184834244850062,cotton lint,ha,KOR-1945-1948,Korea (occupied),iia,285000.0,219402.24512864018,1,0.06770889735806021,south korea|iia|1945-1945,,
19.159189095542345,tea,tonnes,JPN-1952-2025,Japan,mitchell,72000.0,371147.4432376307,9,0.010125323310140025,japan|mitchell|1952-1960,,
19.129711247870862,rye,1000 tonnes,F51-1918-1938,Czechoslovakia (1918-1938),fao1952,1568.0,140306.01867415186,1,0.0005841997172546179,czechoslovakia|fao1952|1937-1937,,
19.120845279623214,grapes,tonnes,LBN-1944-2025,Lebanon,iia,76250.0,10199.46189186542,2,0.3909808631507594,lebanon|iia|1944-1945,,
19.100664706260893,potatoes,tonnes,HUN-1920-1938,Hungary (1920-1938),juan,1848570.0,93004.31166177182,18,1.040601234644152,hungary|juan|1920-1937,,
19.08557683054664,rice paddy,1000 tonnes,KHM-1907-1953,Cambodia (1907-1953),fao1952,1301.0,181798.14036256503,3,0.0003749579531697933,indochina cambodia|fao1952|1937-1951; cambodia|fao1952|1949-1950,,
19.075507993301592,"coffee, green",tonnes,CUB-1800-2025,Cuba,juan,30000.0,109074.11801961382,40,0.014418611242477926,cuba|juan|1901-1960,,
19.07185992837768,manila fibre (abaca),tonnes,PHL-1800-2025,Philippines,iia,185492.1,291824.6113461748,17,0.03332809217781196,philippines|iia|1909-1945,,
19.049648944216102,maize,tonnes,USA-1959-2025,United States of America,juan,110179000.0,9461945.33959317,2,0.6112676534626276,united states of america|juan|1959-1960,,
19.02670671194221,"rice, paddy",ha,VNM-1887-1954,Vietnam (French Indochina),mitchell,1896500.0,324093.5795658952,2,0.3075521700544461,viet nam|mitchell|1938-1953,,
19.020974944992048,olives,1000 tonnes,LBN-1920-1944,Lebanon (1920-1944),fao1952,28.0,10199.46189186542,1,0.00014432713750806443,lebanon|fao1952|1937-1938,,
18.99465841229263,tractors all purposes,number,NFK-1914-2025,Norfolk Island (Australian Territory),fao1952,8.5,40.660236586173234,2,0.011005696608006713,norfolk islands|fao1952|1949-1951,,
18.99302300778111,cotton seed,tonnes,KOR-1945-1948,Korea (occupied),iia,70600.0,219402.24512864018,1,0.016942189667314478,south korea|iia|1945-1945,,
18.980802029468865,"marine fish, other",tonnes,TWN-1945-2025,Taiwan,mitchell,131000.0,35993.63707155193,15,0.19174807067242947,china taiwan province of|mitchell|1945-1960,,
18.979810156081026,sugar raw centrifugal,tonnes,NLD-1830-2025,Netherlands,iia,223479.2,38295.46118907003,37,0.3074665960637625,netherlands|iia|1909-1945,,
18.97980625461283,olives,tonnes,ESP-1800-2025,Spain,juan,1124044.786427055,506132.2152565572,98,0.11701131491879327,spain|juan|1859-1960,,
18.9615197405231,total tractors agriculture,number,FRA-1919-2025,France,fao1952,138700.0,548057.8009401887,3,0.013346793917923224,france|fao1952|1937-1951,,
18.921251914018644,swine / pigs,heads,HUN-1947-2025,Hungary (1947-2025),juan,5413000.0,93004.31166177182,14,3.0759911130450983,hungary|juan|1947-1960,,
18.906321724070025,milk,1000 tonnes,POL-1921-1945,Poland (1921-1945),fao1952,10310.0,388369.69735582283,1,0.0014041266581749038,poland|fao1952|1937-1939,,
18.90247472618268,cotton lint,1000 hectares,IND-1914-1937,India (1914-1937),fao1952,9988.0,4889738.947332932,1,0.00010806229678981088,(no assertion),,
18.89528026712865,sweet potatoes,tonnes,JPN-1895-1945,Japanese Empire,mitchell,3583000.0,626507.2861088028,49,0.30266858335749697,japan|mitchell|1895-1944,,
18.871249267082348,use builton wasteland,1000 hectares,ANT-1816-1961,Dutch Caribbean (colonial),fao1952,394.0,794.5531766581097,1,0.026276807670378346,netherlands w indies|fao1952|1936-1951; neth west indies|fao1952|1949-1951; netherlands west indies|fao1952|1937-1951,,
18.84613867132949,"oil, olive, virgin",tonnes,GRC-1919-1947,Greece (1919-1947),iia,104100.0,129841.0864350498,3,0.04254183378069144,greece|iia|1919-1945,,
18.842362454192738,milk,1000 tonnes,FRA-1919-2025,France,fao1952,14500.0,548057.8009401887,5,0.0014041266581749038,france|fao1952|1937-1951,,
18.820457721570452,groundnuts,1000 hectares,TWN-1895-1945,Formosa (Japanese Taiwan),fao1952,30.0,35993.63707155193,1,4.4285886226149405e-05,china taiwan|fao1952|1937-1937,,
18.79987093875918,butter,1000 tonnes,DEU-1949-1990,"Germany (divided, 1949-1990)",fao1952,310.0,356835.2226635201,1,4.621033422268359e-05,germany|fao1952|1949-1951,,
18.77707479177658,"coffee, green",tonnes,CIV-1947-1960,Côte d'Ivoire (1947-1960),mitchell,87000.0,321342.2898046068,13,0.014418611242477926,ivory coast|mitchell|1947-1959,,
18.777003052011157,oranges,tonnes,ESP-1800-2025,Spain,juan,763468.6170212765,506132.2152565572,98,0.08033428485482855,spain|juan|1859-1960,,
18.764928708067835,berries nes,tonnes,ITA-1870-1919,Italy (1870-1919),juan,1062450.0,284847.5059880116,10,0.1987692324916725,italy|juan|1870-1918,,
18.755010261993927,tractors all purposes,number,BMU-1684-1968,British Crown Colony of Bermuda,fao1952,14.0,67.8255295223494,2,0.011005696608006713,bermuda|fao1952|1937-1951,,
18.75196131884361,pesticides copper sulphate,tonnes,AUT-1919-2025,Austria,fao1952,878.0,84021.14316677154,3,0.0005572617459487168,austria|fao1952|1937-1951,,
18.687876386453787,dry peas,1000 hectares,F77-1949-1990,East Germany,fao1952,76.0,109271.16029246466,1,3.721757608611355e-05,germany eastern|fao1952|1949-1951,,
18.685153556244657,hops,1000 tonnes,F78-1949-1990,West Germany,fao1952,10.0,247551.87229475778,3,2.161907525932986e-06,germany western|fao1952|1949-1951,,
18.670072451438173,rye,tonnes,DEU-1871-1919,German Empire (1871-1919),iia,10131807.5,540040.6645623595,1,1.0048806036169755,germany|iia|1909-1918,,
18.658375823623974,sweet potatoes,tonnes,HTI-1800-2025,Haiti,juan,153000.0,27092.572875431946,2,0.30266858335749697,haiti|juan|1900-1960,,
18.65533685365058,buckwheat,tonnes,FRA-1919-2025,France,juan,225000.0,548057.8009401887,42,0.02200660553990275,france|juan|1919-1960,,
18.64357638211466,rice paddy,1000 tonnes,IND-1914-1937,India (1914-1937),fao1952,34182.0,4889738.947332932,1,0.0003749579531697933,(no assertion),,
18.622197385069352,wheel tractors agriculture,number,ATG-1800-2025,Antigua and Barbuda,fao1952,40.0,432.0286466170874,1,0.004971832868108485,leeward islands antigua|fao1952|1950-1950; br west indies antigua|fao1952|1951-1951; british west indies antigua|fao1952|1949-1950,,
18.620735887590815,"rice, paddy",ha,THA-1909-2025,Thailand,mitchell,2933000.0,512149.11556195066,51,0.3075521700544461,thailand|mitchell|1909-1960,,
18.61770559007411,hemp fiber,1000 hectares,F248-1947-1991,Yugoslavia (1947-1991),fao1952,150.0,255146.9119704287,3,3.1577284812529226e-05,yugoslavia|fao1952|1947-1951,,
18.572325595016064,wine,ha,ESP-1800-2025,Spain,iia,1340688.0,506132.2152565572,21,0.14262558949686102,spain|iia|1909-1945,,
18.571920013051624,maize,ha,HUN-1920-1938,Hungary (1920-1938),juan,1071550.0,93004.31166177182,18,0.6203725216879182,hungary|juan|1920-1937,,
18.52909482157027,tractors all purposes,number,IRL-1921-2025,Ireland,fao1952,14186.0,69564.5876553353,2,0.011005696608006713,ireland|fao1952|1937-1951,,
18.525751149588732,linseed,tonnes,LTU-1918-1940,Lithuania (interwar republic),juan,30650.0,55903.56442743159,20,0.029594782551316402,lithuania|juan|1919-1939,,
18.489574268602563,"oil, olive, virgin",tonnes,GRC-1913-1919,Greece (1913-1919),juan,95660.0,121615.0320837618,3,0.04254183378069144,greece|juan|1914-1918,,
18.48911702981575,commercial phosphoric acid,1000 tonnes,DEU-1920-1938,Germany (1920-1938),fao1952,541.15,470825.35311272315,4,6.216438630535554e-05,germany|fao1952|1937-1937; germany western|fao1952|1937-1937; germany berlin|fao1952|1937-1937,,
18.48267894747833,dry beans,1000 hectares,HUN-1920-1938,Hungary (1920-1938),fao1952,200.5,93004.31166177182,2,0.00011663969475792196,hungary|fao1952|1937-1937,,
18.464569433655072,pigs,1000 heads,MSR-1800-2025,Montserrat,fao1952,4.0,101.08444734488369,1,0.002143070535283847,br west indies montserrat|fao1952|1949-1950; leeward islands montserrat|fao1952|1950-1950; british west indies montserrat|fao1952|1951-1951,,
18.44260211434737,sweet potatoes yams,1000 hectares,IDN-BLB-1949-1951,"Bali and Lombok (within Indonesia, 1949-1951)",fao1952,31.0,10168.952683948575,3,0.0001652963525547975,indonesia bali and lombok|fao1952|1949-1951,,
18.431903568900687,oranges,ha,MLT-1800-2025,Malta,iia,76.0,291.8686793911891,6,0.014127194015379808,malta|iia|1909-1945,,
18.43125072468961,berries nes,tonnes,ITA-1919-2025,Italy,juan,1100207.0,300310.4439810905,39,0.1987692324916725,italy|juan|1919-1960,,
18.42267169486344,horses mules asses,1000 heads,SHN-1834-1967,Saint Helena (Crown Colony),fao1952,1.0,122.87068538689704,2,0.0004417729359427037,st helena|fao1952|1931-1951,,
18.414524830287778,potatoes,ha,LTU-1940-1991,Lithuanian SSR,juan,206000.0,55903.56442743159,1,0.200109268354486,lithuania|juan|1940-1940,,
18.40497577787931,pigs,1000 heads,F77-1949-1990,East Germany,fao1952,4310.0,109271.16029246466,3,0.002143070535283847,germany eastern|fao1952|1949-1951,,
18.398182789719595,r_fao_population_1952_10_18,1000 people,SMR-1800-2025,San Marino,fao1952,13.5,61.20985722580343,2,0.011987744350629912,san marino|fao1952|1937-1951,,
18.383056683808032,flax fibre and tow,tonnes,POL-1815-1918,Congress Poland (1815-1918),iia,41020.0,130179.77280074757,1,0.017140931543133633,poland|iia|None-None,,
18.381204999079905,cropa,1000 tonnes,PYF-1800-2025,French Polynesia,fao1952,23.9,4002.7067671664913,4,0.00032484048249375574,french oceania|fao1952|1937-1951; makatea|fao1952|1949-1951,,
18.376319459886965,"groundnuts, with shell",tonnes,GNB-1886-1974,Guinea-Bissau (1886-1974),mitchell,26000.0,33185.157456664696,28,0.04263545805358459,guinea bissau|mitchell|1924-1960,,
18.34806544899808,horses mules asses,1000 heads,POL-1921-1945,Poland (1921-1945),fao1952,3148.0,388369.69735582283,1,0.0004417729359427037,poland|fao1952|1937-1939,,
18.341536805812254,wheat,tonnes,MLT-1800-2025,Malta,juan,6700.0,291.8686793911891,45,1.2515597503806208,malta|juan|1909-1959,,
18.325588551196365,pigs,1000 heads,DEU-1949-1990,"Germany (divided, 1949-1990)",fao1952,14014.0,356835.2226635201,3,0.002143070535283847,germany|fao1952|1949-1951,,
18.313893522092442,"cacao, beans",tonnes,WSM-1900-2025,Samoa,iia,841.25,2835.178451854064,30,0.016201827088642793,samoa|iia|1910-1945,,
18.29856585559908,"rice, paddy",ha,IND-1886-1893,British India (1886-1893),mitchell,26157500.0,4647938.6277757315,2,0.3075521700544461,india|mitchell|1886-1892,,
18.29456517375761,cotton lint,tonnes,IND-1949-2025,India,mitchell,705000.0,3151797.0640165973,11,0.01222668655598026,india|mitchell|1949-1960,,
18.28777629292936,commercial phosphoric acid,1000 tonnes,GBR-1921-2025,United Kingdom,fao1952,277.35,243963.92905649156,8,6.216438630535554e-05,united kingdom|fao1952|1937-1951; united kingdom great britain|fao1952|1937-1951,,
18.280139227221934,pigs,1000 heads,F78-1949-1990,West Germany,fao1952,9698.0,247551.87229475778,3,0.002143070535283847,germany western|fao1952|1949-1951,,
18.279827594117183,potatoes,ha,AUT-1800-1918,Austria (Cisleithania),juan,1098500.0,300303.7544040626,48,0.200109268354486,austria|juan|1851-1917,,
18.2679614490602,rice paddy,1000 hectares,SLE-1889-1961,Sierra Leone (1889-1961),fao1952,316.0,72502.79840686856,3,0.0002385845005827523,sierra leone|fao1952|1937-1951,,
18.262248689203876,linseed,ha,LVA-1800-1918,Latvia (Livonia and Courland),iia,69619.0,65977.77321237107,1,0.05777977874840182,latvia|iia|None-None,,
18.257736259922694,chick peas,1000 tonnes,IND-1914-1937,India (1914-1937),fao1952,3810.0,4889738.947332932,1,4.2676851602685406e-05,(no assertion),,
18.2503174693024,"beans, dry",ha,HTI-1800-2025,Haiti,iia,60000.0,27092.572875431946,1,0.12134742824336048,haiti|iia|1909-1945,,
18.24912476479915,cotton lint,tonnes,UGA-1926-1962,Uganda (1926-1962),mitchell,54000.0,242015.3658348687,33,0.01222668655598026,uganda|mitchell|1926-1960,,
18.242231342195655,dry peas,1000 hectares,NLD-1830-2025,Netherlands,fao1952,26.0,38295.46118907003,4,3.721757608611355e-05,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
18.209673841779903,p,tonnes,DNK-1920-2025,Denmark,iia,243800.0,42638.10583746177,6,0.3140028796474058,denmark|iia|1920-1945,,
18.208923029057896,wine,ha,MLT-1800-2025,Malta,iia,758.0,291.8686793911891,17,0.14262558949686102,malta|iia|1909-1945,,
18.189345626241625,commercial nitrogenous fertilizers,1000 tonnes,KOR-1800-1945,Korea (to 1945),fao1952,111.9,219371.89647949164,2,2.8043487484389995e-05,korea|fao1952|1937-1937,,
18.168424397832453,sugar raw centrifugal,tonnes,F51-1938-1945,Czechoslovakia (1938-1945),iia,562600.0,100712.76559040853,7,0.3074665960637625,czech republic|iia|1938-1944,,
18.14913321112663,"coffee, green",ha,CRI-1800-2025,Costa Rica,juan,45000.0,51141.45329885582,21,0.04848233858028317,costa rica|juan|1900-1960,,
18.067472463799113,edible pig fat,1000 tonnes,F51-1947-1993,Czechoslovakia (1947-1993),fao1952,36.0,127598.31888643919,2,1.5615652886953084e-05,czechoslovakia|fao1952|1947-1951,,
18.052427091136984,flax fibre and tow,ha,ARG-1902-2025,Argentina,iia,2688000.0,2781054.6380225588,3,0.053540712138779645,argentina|iia|1909-1945,,
18.044363989062912,mixed grain,1000 hectares,DNK-1920-2025,Denmark,fao1952,278.5,42638.10583746177,4,0.00036198095141102145,denmark|fao1952|1937-1951,,
18.02283870751669,edible pig fat,1000 tonnes,DNK-1920-2025,Denmark,fao1952,12.0,42638.10583746177,5,1.5615652886953084e-05,denmark|fao1952|1937-1951,,
18.019425360956646,seed cotton,tonnes,USA-1959-2025,United States of America,juan,5387500.0,9461945.33959317,2,0.03159845956120467,united states of america|juan|1959-1960,,
18.008359537224386,camels,heads,ITS-1908-1960,Italian Somaliland (1908-1960),mitchell,1178000.0,464285.7156939303,10,0.1408918317235133,somalia|mitchell|1920-1959,,
17.988212963381983,"oil, olive, virgin",tonnes,ITA-1870-1919,Italy (1870-1919),juan,217980.0,284847.5059880116,49,0.04254183378069144,italy|juan|1870-1918,,
17.986462118015357,sesame seed,tonnes,LBN-1944-2025,Lebanon,iia,800.0,10199.46189186542,2,0.004360808143068674,lebanon|iia|1944-1945,,
17.97973328165792,rye,tonnes,DEU-1866-1871,North German Confederation (1866-1871),juan,6247000.0,345759.2420559496,5,1.0048806036169755,germany|juan|1866-1870,,
17.97065608608169,oranges,ha,CPV-1886-1975,Cape Verde (Portuguese colony),iia,1000.0,3938.947183464104,1,0.014127194015379808,cabo verde|iia|1933-1944,,
17.94357814304579,horses mules asses,1000 heads,TON-1800-2025,Tonga,fao1952,6.0,756.9079967530139,3,0.0004417729359427037,tonga|fao1952|1937-1951,,
17.89228493047217,olives,ha,ITA-1919-2025,Italy,juan,1165125.0,300310.4439810905,42,0.2168384425805653,italy|juan|1919-1960,,
17.890788126191982,cassava,1000 tonnes,IDN-BLB-1949-1951,"Bali and Lombok (within Indonesia, 1949-1951)",fao1952,190.0,10168.952683948575,3,0.001044354402420143,indonesia bali and lombok|fao1952|1949-1951,,
17.88941008427877,pesticides copper sulphate,tonnes,JPN-1945-1952,Japan (occupied),fao1952,3700.0,371147.4432376307,3,0.0005572617459487168,japan|fao1952|1947-1951,,
17.887080943039226,wheat,tonnes,ITA-1919-2025,Italy,juan,6722975.0,300310.4439810905,42,1.2515597503806208,italy|juan|1919-1960,,
17.877668471772914,rye,tonnes,BEL-1831-2025,Belgium,iia,551380.1,30692.03925557064,4,1.0048806036169755,belgium|iia|1909-1945,,
17.873261724706243,r_fao_population_1952_10_18,1000 people,TWN-1945-2025,Taiwan,fao1952,7712.0,35993.63707155193,1,0.011987744350629912,china taiwan|fao1952|1948-1951; taiwan|fao1952|1949-1951,,
17.856119530731647,"cacao, beans",tonnes,MTQ-1816-2025,Martinique,iia,326.0,1126.8510732461853,33,0.016201827088642793,martinique|iia|1909-1945,,
17.834410236643038,flax fibre and tow,ha,LVA-1918-1940,Latvia (interwar republic),iia,63000.0,65977.77321237107,3,0.053540712138779645,latvia|iia|1923-1939,,
17.828949685910885,sesame seed,1000 hectares,PAL-1920-1948,Palestine (1920-1948),fao1952,21.0,27008.92924128763,1,4.361000819290303e-05,palestine|fao1952|1937-1937; israel|fao1952|1937-1937,,
17.8119421432312,cotton seed,ha,USA-1867-1959,United States (1867-1959),iia,12087400.0,8906416.741310216,24,0.07619361970864685,united states of america|iia|1909-1945,,
17.797120790674693,sorghum,ha,IND-1947-1949,India (1947-1949),mitchell,14789000.0,3041829.122826827,2,0.2731833631647441,india|mitchell|1947-1948,,
17.793609881420675,cotton lint,1000 tonnes,USA-1867-1959,United States (1867-1959),fao1952,3029.5,8906416.741310216,4,1.911630186555157e-05,united states|fao1952|1931-1951; united states and dependent territories|fao1952|1949-1951,,
17.780754485780694,cacao,1000 tonnes,DOM-1800-2025,Dominican Republic,fao1952,28.5,48332.9008946207,4,3.316284742483804e-05,dominican republic|fao1952|1937-1951; dominican rep|fao1952|1949-1951,,
17.777554349354823,pigs,1000 heads,VCT-1833-2025,Saint Vincent and the Grenadines,fao1952,15.0,393.7157412058466,1,0.002143070535283847,british west indies st vincent|fao1952|1939-1951; br west indies st vincent|fao1952|1949-1951; windward islands st vincent|fao1952|1950-1950,,
17.760201637452035,crawler tractors agriculture,number,LCA-1838-2025,Saint Lucia,fao1952,11.0,613.7318536183993,3,0.001009174175679762,br west indies st lucia|fao1952|1949-1951; british west indies st lucia|fao1952|1939-1951; windward islands st lucia|fao1952|1950-1950,,
17.752717467665796,"rice, paddy",tonnes,MYS-1957-1963,Malaysia (1957-1963),mitchell,851000.0,131451.54252076847,4,0.3646691560734893,malaysia|mitchell|1957-1960,,
17.7448992435046,grapes,1000 hectares,PRT-1800-2025,Portugal,fao1952,360.0,91804.90167728892,4,0.00022098515139293542,portugal|fao1952|1934-1951,,
17.74216496579938,sesame seed,tonnes,MMR-1885-2025,Myanmar,iia,52300.0,675971.0487679241,12,0.004360808143068674,myanmar|iia|1933-1945,,
17.725006645742287,goats,1000 heads,LBN-1944-2025,Lebanon,fao1952,420.0,10199.46189186542,2,0.0023231947845977954,lebanon|fao1952|1949-1951,,
17.70032967927995,rye,ha,DEU-1800-1866,Prussia (to 1866),juan,5522500.0,271147.28531881707,2,1.1506655434808784,germany|juan|1850-1865,,
17.698950296117545,edible pig fat,1000 tonnes,ITA-1919-2025,Italy,fao1952,83.0,300310.4439810905,7,1.5615652886953084e-05,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
17.690821960086073,rice paddy,1000 tonnes,LKA-1800-2025,Sri Lanka,fao1952,437.5,65954.96220180139,2,0.0003749579531697933,ceylon|fao1952|1937-1951,,
17.690331505086615,potatoes,tonnes,CHE-1800-2025,Switzerland,juan,763433.9,41471.63260807535,111,1.040601234644152,switzerland|juan|1850-1960,,
17.66609941505387,linseed,1000 hectares,MAN-1932-1945,Manchukuo (1932-1945),fao1952,716.0,791708.3482136662,1,5.1192592987458806e-05,china manchuria|fao1952|1937-1937,,
17.661227272034058,sesame seed,tonnes,GRC-1947-2025,Greece (1947-2025),juan,10000.0,129841.0864350498,12,0.004360808143068674,greece|juan|1947-1960,,
17.655608918380704,"cacao, beans",ha,VCT-1833-2025,Saint Vincent and the Grenadines,iia,400.0,393.7157412058466,21,0.0575432666059208,saint vincent and the grenadines|iia|1909-1945,,
17.646647234520263,grapes,ha,FRA-1800-1871,"France (with Alsace-Lorraine, to 1871)",juan,2205000.0,533998.9160465385,21,0.23399469656051022,france|juan|1850-1870,,
17.630310794895024,jute allied fibres,1000 hectares,TWN-1895-1945,Formosa (Japanese Taiwan),fao1952,6.0,35993.63707155193,1,9.455087423902522e-06,china taiwan|fao1952|1937-1937,,
17.588183259817797,"other citrus fruit, n.e.c.",tonnes,CYP-1879-2025,Cyprus,mitchell,28000.0,9123.352706704041,27,0.17449483815301534,cyprus|mitchell|1897-1960,,
17.57186951264887,pigs,1000 heads,RYU-1945-1972,Ryukyu Islands (US Administration),fao1952,88.0,2336.8360149164137,1,0.002143070535283847,ryukyu islands|fao1952|1949-1951,,
17.568561461808017,cereals nes,tonnes,CHE-1800-2025,Switzerland,juan,49636.0,41471.63260807535,111,0.06812545894956015,switzerland|juan|1850-1960,,
17.559091440078838,maize,Bushels,CAP-1800-1895,Cape Colony (to 1895),sa_colonial,5036794.0,600788.5783797338,1,0.47745283988043236,cape of good hope|sa_colonial|1854-1894,,
17.546555608847427,cotton lint,tonnes,IND-1937-1947,India (1937-1947),mitchell,906000.0,4223062.820170334,10,0.01222668655598026,india|mitchell|1937-1946,,
17.5224861346432,cassava,1000 tonnes,RWB-1922-1962,Ruanda-Urundi (1922-1962),fao1952,958.0,52350.62635979226,3,0.001044354402420143,ruanda urundi|fao1952|1937-1951,,
17.521290049462024,seed cotton,tonnes,USA-1867-1959,United States (1867-1959),juan,4931000.0,8906416.741310216,59,0.03159845956120467,united states of america|juan|1900-1958,,
17.51531488816356,phosphate rock,1000 tonnes,MUS-1800-2025,Mauritius,fao1952,9.5,2105.7089060802027,4,0.00025757714307060326,mauritius|fao1952|1948-1951,,
17.508255043008013,cotton lint,ha,MLT-1800-2025,Malta,iia,346.0,291.8686793911891,23,0.06770889735806021,malta|iia|1909-1945,,
17.50102025586689,wine,tonnes,PRT-1800-2025,Portugal,iia,571553.682,91804.90167728892,33,0.35573597719855443,portugal|iia|1910-1945,,
17.49822595028398,pears,tonnes,CHE-1800-2025,Switzerland,juan,150000.0,41471.63260807535,111,0.2067026794639514,switzerland|juan|1850-1960,,
17.496210277264762,tobacco,1000 tonnes,CUB-1800-2025,Cuba,fao1952,35.45,109074.11801961382,4,1.857592889369951e-05,cuba|fao1952|1937-1951,,
17.470479281469416,potatoes,tonnes,HUN-1944-1947,Hungary (1944-1947),juan,1690800.0,93004.31166177182,3,1.040601234644152,hungary|juan|1944-1946,,
17.454804021328037,"coffee, green",tonnes,COL-1922-2025,Colombia,juan,285700.0,1135198.558349538,39,0.014418611242477926,colombia|juan|1922-1960,,
17.44421074980483,sunflower seed,ha,BGR-1919-1940,Bulgaria (1919-1940),juan,103000.0,103263.13610091528,9,0.05717953106849637,bulgaria|juan|1919-1939,,
17.44069940007905,chick peas,1000 tonnes,PAK-1949-1971,Pakistan (1949-1971),fao1952,755.0,1014356.6530305491,3,4.2676851602685406e-05,pakistan|fao1952|1949-1951,,
17.439443930198575,maize,tonnes,HUN-1940-1944,Hungary (1940-1944),juan,1625050.0,152441.3128142145,4,0.6112676534626276,hungary|juan|1940-1943,,
17.434066019824353,oats,tonnes,DNK-1920-2025,Denmark,juan,917440.0,42638.10583746177,41,1.2341873244512422,denmark|juan|1920-1960,,
17.419177970694804,commercial nitrogenous fertilizers,1000 tonnes,ITA-1919-2025,Italy,fao1952,146.7,300310.4439810905,8,2.8043487484389995e-05,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
17.39128239976726,maize,ha,HUN-1938-1940,Hungary (1938-1940),juan,1174000.0,108813.78983171615,2,0.6203725216879182,hungary|juan|1938-1939,,
17.375768819075258,"oil, olive, virgin",tonnes,ESP-1800-2025,Spain,iia,374131.45,506132.2152565572,4,0.04254183378069144,spain|iia|1909-1945,,
17.354223102076134,funflower seed,1000 tonnes,URY-1828-2025,Uruguay,fao1952,66.0,177866.3552194432,4,2.138183399649612e-05,uruguay|fao1952|1937-1951,,
17.343701347160536,tobacco,1000 hectares,CUB-1800-2025,Cuba,fao1952,58.0,109074.11801961382,4,3.065945969502651e-05,cuba|fao1952|1937-1951,,
17.298758270849035,linseed,ha,LVA-1918-1940,Latvia (interwar republic),iia,65946.0,65977.77321237107,1,0.05777977874840182,latvia|iia|1923-1939,,
17.289776386516767,pigs,1000 heads,LUX-1839-2025,Luxembourg,fao1952,96.0,2590.86862192315,3,0.002143070535283847,luxembourg|fao1952|1937-1951,,
17.288931901759835,oats,tonnes,BEL-1831-2025,Belgium,iia,654900.0,30692.03925557064,1,1.2341873244512422,belgium|iia|1909-1945,,
17.265579882021385,sugar raw centrifugal,tonnes,JAM-1800-2025,Jamaica,iia,58400.0,11001.039856468184,5,0.3074665960637625,jamaica|iia|1909-1945,,
17.264963252205764,butter,1000 tonnes,IRL-1921-2025,Ireland,fao1952,55.5,69564.5876553353,4,4.621033422268359e-05,ireland|fao1952|1937-1951,,
17.25884306305672,"milk, whole fresh cow",tonnes,F51-1918-1938,Czechoslovakia (1918-1938),iia,8254400.0,140306.01867415186,1,3.4087686699863613,czech republic|iia|1919-1937,,
17.23028986648921,funflower seed,1000 tonnes,F248-1947-1991,Yugoslavia (1947-1991),fao1952,94.0,255146.9119704287,3,2.138183399649612e-05,yugoslavia|fao1952|1947-1951,,
17.22808942651778,tractors all purposes,number,ITA-1919-2025,Italy,fao1952,56941.0,300310.4439810905,3,0.011005696608006713,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
17.210787629755053,cotton lint,tonnes,BRB-1800-2025,Barbados,iia,91.44999999999999,434.58445270912586,20,0.01222668655598026,barbados|iia|1909-1943,,
17.19928331012168,pigs,1000 heads,BMU-1684-1968,British Crown Colony of Bermuda,fao1952,2.5,67.8255295223494,2,0.002143070535283847,bermuda|fao1952|1937-1951,,
