whep_code,item,unit,year,n_rows,n_distinct,n_labels,n_sources,verdict,composition,v_min,v_max,published_mean,ratio_mean_max,labels,sources
PER-1942-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,36,39.6,37.8,0.954545,Peru,fao1952
PER-1942-2025,commercial phosphoric acid,1000 tonnes,1949,2,1,1,1,values_identical,one_label_one_source,22.8,22.8,22.8,1,Peru,fao1952
PER-1942-2025,commercial phosphoric acid,1000 tonnes,1950,2,1,1,1,values_identical,one_label_one_source,24,24,24,1,Peru,fao1952
PER-1942-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,25,25.4,25.2,0.992126,Peru,fao1952
PER-1942-2025,commercial potash fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,5.9,6,5.95,0.991667,Peru,fao1952
PER-1942-2025,commercial potash fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,6.1,6.2,6.15,0.991935,Peru,fao1952
PER-1942-2025,commercial potash fertilizers,1000 tonnes,1951,2,1,1,1,values_identical,one_label_one_source,6.5,6.5,6.5,1,Peru,fao1952
PER-1942-2025,edible pig fat,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,4,8,6,0.75,Peru,fao1952
PER-1942-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,150,518,367,0.708494,Peru,fao1952
PER-1942-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,159,550,380.333333,0.691515,Peru,fao1952
PER-1942-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,140,500,357.333333,0.714667,Peru,fao1952
PER-1942-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,12,95,47.5,0.5,Peru,fao1952
PER-1942-2025,pesticides arsenicals,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,46,403,224.5,0.557072,Peru,fao1952
PER-1942-2025,pesticides arsenicals,tonnes,1951,2,2,1,1,values_differ,one_label_one_source,4,710,357,0.502817,Peru,fao1952
PER-1942-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,484,8558,2905,0.339448,Peru,fao1952
PHL-1800-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,33,621,327,0.52657,Philippines,fao1952
PHL-1800-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,36,848,442,0.521226,Philippines,fao1952
PHL-1800-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,45,973,509,0.523124,Philippines,fao1952
PHL-1800-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,1,104,52,0.5,Philippines,fao1952
PHL-1800-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,1,135,67.5,0.5,Philippines,fao1952
PHL-1800-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,2,144,72,0.5,Philippines,fao1952
PHL-1800-2025,other meat,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,1,29.8,15.4,0.516779,Philippines,fao1952
PHL-1800-2025,other meat,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,1.1,40.3,20.7,0.513648,Philippines,fao1952
PHL-1800-2025,pesticides arsenicals,tonnes,1949,4,4,1,1,values_differ,one_label_one_source,0.2,9,4.15,0.461111,Philippines,fao1952
PHL-1800-2025,pesticides arsenicals,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,8,19,13.5,0.710526,Philippines,fao1952
PHL-1800-2025,pesticides arsenicals,tonnes,1951,2,2,1,1,values_differ,one_label_one_source,6,16,11,0.6875,Philippines,fao1952
PHL-1800-2025,pesticides copper sulphate,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,0.2,1,0.6,0.6,Philippines,fao1952
PHL-1800-2025,pesticides copper sulphate,tonnes,1951,2,2,1,1,values_differ,one_label_one_source,0.2,3,1.6,0.533333,Philippines,fao1952
PHL-1800-2025,pesticides ddt,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,1,2,1.5,0.75,Philippines,fao1952
PHL-1800-2025,pesticides ddt,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1,5,3,0.6,Philippines,fao1952
PHL-1800-2025,pesticides ddt,tonnes,1951,2,2,1,1,values_differ,one_label_one_source,2,6,4,0.666667,Philippines,fao1952
PHL-1800-2025,poultry,1000 heads,1949,4,3,1,1,values_differ,one_label_one_source,31,20359,5293,0.259983,Philippines,fao1952
PHL-1800-2025,poultry,1000 heads,1950,4,4,1,1,values_differ,one_label_one_source,32,27364,7096.75,0.259346,Philippines,fao1952
PHL-1800-2025,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,34,32122,8075.25,0.251393,Philippines,fao1952
PHL-1800-2025,r_fao_population_1952_10_18,1000 people,1937,4,4,1,1,values_differ,one_label_one_source,1269,15445,6086.75,0.394092,Philippines,fao1952
PHL-1800-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,1568,20246,7698,0.380223,Philippines,fao1952
PNG-1949-1975,crawler tractors agriculture,number,1950,2,1,2,1,values_identical,several_labels_one_source,8,8,8,1,New Guinea | Papua,fao1952
PNG-1949-1975,cropa,1000 tonnes,1950,2,2,2,1,values_differ,several_labels_one_source,12.6,58.5,35.55,0.607692,New Guinea | Papua,fao1952
PNG-1949-1975,cropa,1000 tonnes,1951,2,2,2,1,values_differ,several_labels_one_source,13.2,60.8,37,0.608553,New Guinea | Papua,fao1952
PNG-1949-1975,natural rubber,1000 tonnes,1950,2,2,2,1,values_differ,several_labels_one_source,0.3,2.1,1.2,0.571429,New Guinea | Papua,fao1952
PNG-1949-1975,natural rubber,1000 tonnes,1951,2,2,2,1,values_differ,several_labels_one_source,0.1,2.6,1.35,0.519231,New Guinea | Papua,fao1952
PNG-1949-1975,r_fao_population_1952_10_18,1000 people,1951,2,2,2,1,values_differ,several_labels_one_source,369,1103,736,0.667271,New Guinea | Papua,fao1952
PNG-1949-1975,total tractors agriculture,number,1950,2,2,2,1,values_differ,several_labels_one_source,26,40,33,0.825,New Guinea | Papua,fao1952
PNG-1949-1975,tractors all purposes,number,1950,2,2,2,1,values_differ,several_labels_one_source,26,40,33,0.825,New Guinea | Papua,fao1952
PNG-1949-1975,wheel tractors agriculture,number,1950,2,2,2,1,values_differ,several_labels_one_source,18,32,25,0.78125,New Guinea | Papua,fao1952
POL-1921-1945,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,706,31600,10329.6,0.326886,Poland,fao1952
POL-1945-2025,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,60,70,65,0.928571,Poland,fao1952
POL-1945-2025,commercial nitrogenous fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,65,75.6,70.3,0.929894,Poland,fao1952
POL-1945-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,65,75,70,0.933333,Poland,fao1952
POL-1945-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,50,55,52.5,0.954545,Poland,fao1952
POL-1945-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,50,60,55,0.916667,Poland,fao1952
POL-1945-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,50,60,55,0.916667,Poland,fao1952
POL-1945-2025,poultry,1000 heads,1949,4,4,1,1,values_differ,one_label_one_source,915,42909,12351.5,0.287853,Poland,fao1952
POL-1945-2025,r_fao_population_1952_10_18,1000 people,1951,2,2,1,1,values_differ,one_label_one_source,772,24977,12874.5,0.515454,Poland,fao1952
PRI-1800-2025,horses mules asses,1000 heads,1935,3,3,1,1,values_differ,one_label_one_source,3,43,17,0.395349,Puerto Rico,fao1952
PRI-1800-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,3,39,15.666667,0.401709,Puerto Rico,fao1952
PRI-1800-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,3,36,14.333333,0.398148,Puerto Rico,fao1952
PRI-1800-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,2,33,13,0.393939,Puerto Rico,fao1952
PRI-1800-2025,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,5,12,8,0.666667,Puerto Rico,fao1952
PRI-1800-2025,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,9,19,12.666667,0.666667,Puerto Rico,fao1952
PRI-1800-2025,r_fao_population_1952_10_18,1000 people,1937,4,4,1,1,values_differ,one_label_one_source,12,1777,576.25,0.324282,Puerto Rico,fao1952
PRI-1800-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,13,2254,688.5,0.305457,Puerto Rico,fao1952
PRK-1948-2025,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,10,30,20,0.666667,Korea North,fao1952
PRT-1800-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,57,71.5,64.25,0.898601,Portugal,fao1952
PRT-1800-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,60,72,66,0.916667,Portugal,fao1952
PRT-1800-2025,horses mules asses,1000 heads,1934,3,3,1,1,values_differ,one_label_one_source,86,268,158,0.589552,Portugal,fao1952
PRT-1800-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,11,81,40.5,0.5,Portugal,fao1952
PRT-1800-2025,meat,1000 tonnes,1950,4,3,1,1,values_differ,one_label_one_source,13,75,37.5,0.5,Portugal,fao1952
PRT-1800-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,11,72,36,0.5,Portugal,fao1952
PRT-1800-2025,other meat,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,0.4,72.5,36.45,0.502759,Portugal,fao1952
PRT-1800-2025,other meat,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,0.5,81.1,40.8,0.503083,Portugal,fao1952
PRT-1800-2025,other meat,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,0.6,75.5,38.05,0.503974,Portugal,fao1952
PRT-1800-2025,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,643,19347,6043.4,0.312369,Portugal,fao1952
PRT-1800-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,221,8606,2861,0.332442,Portugal,fao1952
PRY-1932-1938,horses mules asses,1000 heads,1936,3,3,1,1,values_differ,one_label_one_source,7,198,71.333333,0.360269,Paraguay,fao1952
PYF-1800-2025,phosphate rock,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,30,84,57,0.678571,Makatea,fao1952
PYF-1800-2025,phosphate rock,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,100,273,186.5,0.68315,Makatea,fao1952
PYF-1800-2025,phosphate rock,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,80,219,149.5,0.682648,Makatea,fao1952
PYF-1800-2025,poultry,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,30,100,65,0.65,French Oceania,fao1952
PYF-1800-2025,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,30,100,65,0.65,French Oceania,fao1952
REU-1816-1946,horses mules asses,1000 heads,1936,3,2,1,1,values_differ,one_label_one_source,1,2,1.333333,0.666667,Réunion,fao1952
REU-1946-2025,meat,1000 tonnes,1950,3,2,1,1,values_differ,one_label_one_source,1,2,1.333333,0.666667,Réunion,fao1952
REU-1946-2025,meat,1000 tonnes,1951,2,1,1,1,values_identical,one_label_one_source,1,1,1,1,Réunion,fao1952
ROU-1920-1940,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,2,2042,686,0.335945,Romania,fao1952
ROU-1920-1940,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,3097,15512,6989.8,0.450606,Romania,fao1952
ROU-1947-2025,r_fao_population_1952_10_18,1000 people,1951,2,2,1,1,values_differ,one_label_one_source,3059,16200,9629.5,0.594414,Romania,fao1952
RWB-1922-1962,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,1,8,5.333333,0.666667,Ruanda-Urundi,fao1952
RWB-1922-1962,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,2,12,8,0.666667,Ruanda-Urundi,fao1952
RWB-1922-1962,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,2,12,8,0.666667,Ruanda-Urundi,fao1952
RYU-1945-1972,pesticides arsenicals,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1,9,5,0.555556,Ryukyu Islands,fao1952
RYU-1945-1972,pesticides arsenicals,tonnes,1951,2,2,1,1,values_differ,one_label_one_source,1,9,5,0.555556,Ryukyu Islands,fao1952
RYU-1945-1972,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,129,929,366.75,0.394779,Ryukyu Islands,fao1952
SAA-1947-1957,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,3,7,4.666667,0.666667,France Saar,fao1952
SAA-1947-1957,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,4,9,6,0.666667,France Saar,fao1952
SAA-1947-1957,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,4,12,8,0.666667,France Saar,fao1952
SAA-1947-1957,other meat,1000 tonnes,1948,3,2,1,1,values_differ,one_label_one_source,0.1,0.3,0.166667,0.555557,France Saar,fao1952
SAA-1947-1957,other meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,0.2,0.4,0.3,0.75,France Saar,fao1952
SAA-1947-1957,other meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,0.2,0.4,0.3,0.75,France Saar,fao1952
SAA-1947-1957,other meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,0.1,0.5,0.333333,0.666666,France Saar,fao1952
SAA-1947-1957,pesticides sulphur dust,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,3,40,21.5,0.5375,France Saar,fao1952
SAA-1947-1957,poultry,1000 heads,1949,4,4,1,1,values_differ,one_label_one_source,2,368,97.75,0.265625,France Saar,fao1952
SAA-1947-1957,poultry,1000 heads,1950,4,4,1,1,values_differ,one_label_one_source,3,487,128.75,0.264374,France Saar,fao1952
SAA-1947-1957,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,3,545,142.25,0.261009,France Saar,fao1952
SAA-1947-1957,r_fao_population_1952_10_18,1000 people,1951,4,4,2,1,values_differ,several_labels_one_source,16,954,257,0.269392,France  Saar | Saar,fao1952
SAC-1935-1947,r_fao_population_1952_10_18,1000 people,1937,4,4,2,1,values_differ,several_labels_one_source,11,821,230.75,0.28106,France  Saar | Saar,fao1952
SBZ-1938-1949,horses mules asses,1000 heads,1938,2,2,1,1,values_differ,one_label_one_source,2,811,406.5,0.501233,Germany Eastern,fao1952
SER-1878-1913,flax fibre and tow,ha,1911,2,2,2,2,values_differ,several_labels_several_sources,1800,1811,1805.5,0.996963,serbia | yugoslav sfr,iia | juan
SER-1878-1913,hemp tow waste,ha,1909,2,1,2,2,values_identical,several_labels_several_sources,15000,15000,15000,1,serbia | yugoslav sfr,iia | juan
SER-1878-1913,hemp tow waste,ha,1910,2,2,2,2,values_differ,several_labels_several_sources,15400,15454,15427,0.998253,serbia | yugoslav sfr,iia | juan
SER-1878-1913,hemp tow waste,ha,1911,2,2,2,2,values_differ,several_labels_several_sources,15700,15731,15715.5,0.999015,serbia | yugoslav sfr,iia | juan
SER-1878-1913,potatoes,ha,1909,2,2,2,1,values_differ,several_labels_one_source,10400,11000,10700,0.972727,serbia | yugoslav sfr,juan
SER-1878-1913,potatoes,ha,1910,2,2,2,1,values_differ,several_labels_one_source,11000,11100,11050,0.995495,serbia | yugoslav sfr,juan
SGP-1946-1963,meat,1000 tonnes,1949,3,2,1,1,values_differ,one_label_one_source,1,9,3.666667,0.407407,Singapore,fao1952
SGP-1946-1963,meat,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1,9,5,0.555556,Singapore,fao1952
SGP-1946-1963,meat,1000 tonnes,1951,4,3,1,1,values_differ,one_label_one_source,1,10,5,0.5,Singapore,fao1952
SLV-1821-2025,poultry,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,81,2756,999.333333,0.362603,EI Salvador,fao1952
SLV-1821-2025,r_fao_population_1952_10_18,1000 people,1937,4,4,2,1,values_differ,several_labels_one_source,10,1571,558.75,0.355665,EI Salvador | El Salvador,fao1952
SMO-1912-1956,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,20,40,27,0.675,Spanish Morocco,fao1952
SMO-1912-1956,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,19,34,24.666667,0.72549,Spanish Morocco,fao1952
SMO-1912-1956,horses mules asses,1000 heads,1950,3,2,1,1,values_differ,one_label_one_source,20,37,25.666667,0.693694,Spanish Morocco,fao1952
SUD-1934-1956,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,1,375,133,0.354667,Anglo-Egyptian Sudan,fao1952
SUD-1934-1956,horses mules asses,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,20,500,260,0.52,Anglo-Egyptian Sudan,fao1952
SUD-1934-1956,horses mules asses,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,20,500,260,0.52,Anglo-Egyptian Sudan,fao1952
SUD-1934-1956,horses mules asses,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,20,500,260,0.52,Anglo-Egyptian Sudan,fao1952
SUR-1886-1954,horses mules asses,1000 heads,1949,2,1,1,1,values_identical,one_label_one_source,1,1,1,1,Surinam,fao1952
SUR-1886-1954,horses mules asses,1000 heads,1950,2,1,1,1,values_identical,one_label_one_source,1,1,1,1,Surinam,fao1952
SUR-1886-1954,horses mules asses,1000 heads,1951,2,1,1,1,values_identical,one_label_one_source,1,1,1,1,Surinam,fao1952
SUR-1886-1954,poultry,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,8,150,79,0.526667,Surinam,fao1952
SUR-1886-1954,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,10,175,92.5,0.528571,Surinam,fao1952
SWE-1905-2025,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,23.4,59.6,41.5,0.696309,Sweden,fao1952
SWE-1905-2025,commercial nitrogenous fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,25.4,68,46.7,0.686765,Sweden,fao1952
SWE-1905-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,16,72.5,44.25,0.610345,Sweden,fao1952
SWE-1905-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,86.9,98.9,92.9,0.939333,Sweden,fao1952
SWE-1905-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,98.6,105.4,102,0.967742,Sweden,fao1952
SWE-1905-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,99.2,105.8,102.5,0.968809,Sweden,fao1952
SWE-1905-2025,dried milk,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,4,11,7.5,0.681818,Sweden,fao1952
SWE-1905-2025,dried milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,4,5,4.5,0.9,Sweden,fao1952
SWE-1905-2025,dried milk,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,3,5,4,0.8,Sweden,fao1952
SWE-1905-2025,edible pig fat,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1,6,3.5,0.583333,Sweden,fao1952
SWE-1905-2025,edible pig fat,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,1,6,3.5,0.583333,Sweden,fao1952
SWE-1905-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,3,277,138.5,0.5,Sweden,fao1952
SWE-1905-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,2,291,145.5,0.5,Sweden,fao1952
SWE-1905-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,2,312,156,0.5,Sweden,fao1952
SWE-1905-2025,other meat,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,11,13.2,12.1,0.916667,Sweden,fao1952
SWE-1905-2025,other meat,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,12.3,13.4,12.85,0.958955,Sweden,fao1952
SWE-1905-2025,other meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,12.6,15.9,13.833333,0.870021,Sweden,fao1952
SWE-1905-2025,other meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,13,17.4,14.533333,0.835249,Sweden,fao1952
SWE-1905-2025,pesticides copper sulphate,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,48,50,49,0.98,Sweden,fao1952
SWE-1905-2025,pesticides copper sulphate,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,46,100,73,0.73,Sweden,fao1952
SWE-1905-2025,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,240,11850,4002.4,0.337755,Sweden,fao1952
SWE-1905-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,45,7073,2075.75,0.293475,Sweden,fao1952
SWZ-1894-2025,horses mules asses,1000 heads,1938,2,2,1,1,values_differ,one_label_one_source,1,14,7.5,0.535714,Swaziland,fao1952
SWZ-1894-2025,horses mules asses,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,2,16,9,0.5625,Swaziland,fao1952
SWZ-1894-2025,horses mules asses,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,2,16,9,0.5625,Swaziland,fao1952
SWZ-1894-2025,horses mules asses,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,2,15,8.5,0.566667,Swaziland,fao1952
SWZ-1894-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,1,14,7,0.5,Swaziland,fao1952
SWZ-1894-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,1,12,6,0.5,Swaziland,fao1952
SWZ-1894-2025,other meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,0.2,1.3,0.733333,0.564102,Swaziland,fao1952
SWZ-1894-2025,other meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,0.2,1,0.633333,0.633333,Swaziland,fao1952
SYR-1922-1946,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,27,139,77.333333,0.556355,Syria,fao1952
SYR-1946-1967,cheese,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1,5,3,0.6,Syria,fao1952
SYR-1946-1967,cheese,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,3,10,6.5,0.65,Syria,fao1952
SYR-1946-1967,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,57,245,136.666667,0.557823,Syria,fao1952
SYR-1946-1967,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,54,267,139.666667,0.523096,Syria,fao1952
SYR-1946-1967,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,58,271,142,0.523985,Syria,fao1952
SYR-1946-1967,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,2,29,19.333333,0.666667,Syria,fao1952
SYR-1946-1967,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,3,21,14,0.666667,Syria,fao1952
SYR-1946-1967,milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,138,211,174.5,0.827014,Syria,fao1952
SYR-1946-1967,milk,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,127,148,137.5,0.929054,Syria,fao1952
SYR-1946-1967,poultry,1000 heads,1949,4,4,1,1,values_differ,one_label_one_source,16,2235,597.75,0.26745,Syria,fao1952
SYR-1946-1967,poultry,1000 heads,1950,4,4,1,1,values_differ,one_label_one_source,14,2447,651.5,0.266244,Syria,fao1952
SYR-1946-1967,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,16,2483,670.25,0.269936,Syria,fao1952
TAN-1922-1964,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,3,28,18.333333,0.654762,Tanganyika,fao1952
TAN-1922-1964,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,9,95,63.333333,0.666667,Tanganyika,fao1952
TAN-1922-1964,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,8,85,56.666667,0.666667,Tanganyika,fao1952
THA-1909-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,19,32,25.5,0.796875,Thailand,fao1952
THA-1909-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,19,32,25.5,0.796875,Thailand,fao1952
THA-1909-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,19,32,25.5,0.796875,Thailand,fao1952
THA-1909-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,0.1,0.2,0.15,0.75,Thailand,fao1952
THA-1909-2025,commercial phosphoric acid,1000 tonnes,1950,2,1,1,1,values_identical,one_label_one_source,0.1,0.1,0.1,1,Thailand,fao1952
THA-1909-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,0.1,0.3,0.2,0.666667,Thailand,fao1952
THA-1909-2025,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,20,92,61.333333,0.666667,Thailand,fao1952
THA-1909-2025,r_fao_population_1952_10_18,1000 people,1937,4,4,1,1,values_differ,one_label_one_source,3012,14492,6641,0.458253,Thailand,fao1952
TON-1800-2025,r_fao_population_1952_10_18,1000 people,1951,2,2,1,1,values_differ,one_label_one_source,43,49,46,0.938776,Tonga,fao1952
TRP-1943-1951,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,1,27,11,0.407407,Libya Tripolitania,fao1952
TRP-1943-1951,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,1,29,11.666667,0.402299,Libya Tripolitania,fao1952
TRP-1943-1951,other meat,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,0.2,0.7,0.45,0.642857,Libya Tripolitania,fao1952
TRS-1947-1954,pesticides arsenicals,tonnes,1949,2,1,1,1,values_identical,one_label_one_source,0.2,0.2,0.2,1,Trieste uk us,fao1952
TRS-1947-1954,pesticides arsenicals,tonnes,1950,2,1,1,1,values_identical,one_label_one_source,0.2,0.2,0.2,1,Trieste uk us,fao1952
TRS-1947-1954,pesticides arsenicals,tonnes,1951,2,1,1,1,values_identical,one_label_one_source,0.2,0.2,0.2,1,Trieste uk us,fao1952
TRS-1947-1954,r_fao_population_1952_10_18,1000 people,1951,2,2,1,1,values_differ,one_label_one_source,372,867,619.5,0.714533,Trieste,fao1952
